parameters PADDING 96, 
1327 0 0.327403000
1328 0 0.321224000
1329 0 0.327201000
1330 0 0.318958000
1331 0 0.327930000
1332 0 0.322659000
1333 0 0.327549000
1334 0 0.336439000
1335 0 0.330616000
1336 0 0.334926000
1337 0 0.327851000
1338 0 0.321632000
1339 0 0.320356000
1340 0 0.320299000
1341 0 0.318142000
1342 0 0.319862000
1343 0 0.320700000
1344 0 0.321626000
1345 0 0.319318000
1346 0 0.320211000
1347 0 0.319955000
1348 0 0.319778000
1349 0 0.319603000
1350 0 0.319518000
1351 0 0.319344000
1352 0 0.319231000
1353 0 0.320372000
1354 0 0.320014000
1355 0 0.328750000
1356 0 0.325374000
1357 0 0.320251000
1358 0 0.319323000
1359 0 0.319118000
1360 0 0.318445000
1361 0 0.321379000
