parameters PADDING 1, 
724 0 0.313356000
725 0 0.314156000
726 0 0.320755000
727 0 0.313198000
728 0 0.321601000
729 0 0.323414000
730 0 0.314515000
731 0 0.314067000
732 0 0.315886000
733 0 0.313701000
734 0 0.314538000
735 0 0.313329000
736 0 0.317183000
737 0 0.313985000
738 0 0.313783000
739 0 0.316602000
740 0 0.315421000
741 0 0.314243000
742 0 0.314075000
743 0 0.313904000
744 0 0.314705000
745 0 0.313528000
746 0 0.314361000
747 0 0.314095000
748 0 0.313977000
749 0 0.313212000
750 0 0.313626000
751 0 0.314466000
752 0 0.314273000
753 0 0.315053000
754 0 0.313941000
755 0 0.314630000
756 0 0.315559000
757 0 0.313406000
758 0 0.314216000
759 0 0.315056000
760 0 0.314882000
761 0 0.313729000
762 0 0.313643000
763 0 0.314451000
764 0 0.315291000
765 0 0.314171000
766 0 0.315005000
767 0 0.313858000
768 0 0.313721000
769 0 0.314518000
770 0 0.314358000
771 0 0.314173000
772 0 0.313467000
773 0 0.313846000
774 0 0.313674000
775 0 0.323477000
776 0 0.314607000
777 0 0.314097000
778 0 0.313926000
779 0 0.313798000
780 0 0.314602000
781 0 0.313425000
782 0 0.314257000
783 0 0.314056000
784 0 0.313884000
785 0 0.320089000
786 0 0.316501000
787 0 0.314313000
788 0 0.315239000
789 0 0.313960000
790 0 0.314759000
791 0 0.313582000
792 0 0.314414000
793 0 0.314208000
794 0 0.314034000
795 0 0.317861000
796 0 0.323853000
797 0 0.315583000
798 0 0.314340000
799 0 0.314185000
800 0 0.314008000
801 0 0.319847000
802 0 0.314638000
803 0 0.314463000
804 0 0.314263000
805 0 0.320097000
806 0 0.314922000
807 0 0.314718000
808 0 0.316533000
809 0 0.314377000
810 0 0.314069000
811 0 0.316048000
812 0 0.321326000
813 0 0.314673000
814 0 0.314520000
815 0 0.317390000
816 0 0.314396000
817 0 0.314060000
818 0 0.314425000
819 0 0.313703000
820 0 0.313515000
821 0 0.313338000
822 0 0.313135000
823 0 0.313966000
824 0 0.313799000
825 0 0.316618000
826 0 0.314459000
827 0 0.314258000
828 0 0.321073000
829 0 0.313876000
830 0 0.321703000
831 0 0.322535000
832 0 0.329361000
833 0 0.330347000
834 0 0.320380000
835 0 0.333818000
836 0 0.323817000
837 0 0.313812000
838 0 0.313286000
839 0 0.314120000
840 0 0.313948000
841 0 0.313132000
842 0 0.313569000
843 0 0.315378000
844 0 0.319200000
845 0 0.314023000
846 0 0.316839000
847 0 0.314653000
848 0 0.313508000
849 0 0.315336000
850 0 0.314171000
851 0 0.314078000
852 0 0.313830000
853 0 0.313675000
854 0 0.318494000
855 0 0.314369000
856 0 0.313207000
857 0 0.314030000
858 0 0.313688000
859 0 0.313731000
860 0 0.314536000
861 0 0.314365000
862 0 0.316147000
863 0 0.313991000
864 0 0.325813000
865 0 0.316946000
866 0 0.313629000
867 0 0.314279000
868 0 0.315117000
869 0 0.313939000
870 0 0.313765000
871 0 0.314569000
872 0 0.315406000
873 0 0.314176000
874 0 0.318980000
875 0 0.314759000
876 0 0.316564000
877 0 0.402486000
878 0 0.394394000
879 0 0.384370000
880 0 0.374357000
881 0 0.364346000
882 0 0.354284000
883 0 0.344252000
884 0 0.334216000
885 0 0.324154000
886 0 0.314187000
887 0 0.314684000
888 0 0.314502000
889 0 0.314330000
890 0 0.314123000
891 0 0.321949000
892 0 0.314760000
893 0 0.313583000
894 0 0.316434000
895 0 0.314249000
896 0 0.314048000
897 0 0.313878000
898 0 0.314679000
899 0 0.313501000
900 0 0.313326000
901 0 0.314464000
902 0 0.313955000
903 0 0.313785000
904 0 0.324597000
905 0 0.314598000
906 0 0.314243000
907 0 0.314040000
908 0 0.313867000
909 0 0.314671000
910 0 0.313096000
911 0 0.323331000
912 0 0.314462000
913 0 0.313953000
914 0 0.314789000
915 0 0.313580000
916 0 0.313409000
917 0 0.313234000
918 0 0.314038000
919 0 0.313866000
920 0 0.313692000
921 0 0.314492000
922 0 0.314320000
923 0 0.326140000
924 0 0.317268000
925 0 0.313767000
926 0 0.313564000
927 0 0.314388000
928 0 0.315191000
929 0 0.317057000
930 0 0.314840000
931 0 0.314639000
932 0 0.314464000
933 0 0.328297000
934 0 0.318297000
935 0 0.313365000
936 0 0.313789000
937 0 0.314060000
938 0 0.313397000
939 0 0.314229000
940 0 0.323058000
941 0 0.314155000
942 0 0.313677000
943 0 0.324491000
944 0 0.319286000
945 0 0.315121000
946 0 0.313947000
947 0 0.314832000
948 0 0.313635000
949 0 0.313459000
950 0 0.314299000
951 0 0.314093000
952 0 0.313921000
953 0 0.318757000
954 0 0.313670000
955 0 0.314380000
956 0 0.314208000
957 0 0.314053000
958 0 0.313848000
959 0 0.313694000
960 0 0.314277000
961 0 0.313343000
962 0 0.314191000
963 0 0.317058000
964 0 0.314893000
965 0 0.315718000
966 0 0.313551000
967 0 0.314385000
968 0 0.313286000
969 0 0.313090000
970 0 0.313954000
971 0 0.313722000
972 0 0.313547000
973 0 0.316367000
974 0 0.315185000
975 0 0.314003000
976 0 0.315812000
977 0 0.314661000
978 0 0.314467000
979 0 0.314188000
980 0 0.315054000
981 0 0.314911000
982 0 0.313729000
983 0 0.318561000
984 0 0.314357000
985 0 0.314184000
986 0 0.314999000
987 0 0.314123000
988 0 0.314618000
989 0 0.313438000
990 0 0.314245000
991 0 0.314071000
992 0 0.313864000
993 0 0.315523000
994 0 0.314527000
995 0 0.313350000
996 0 0.314153000
997 0 0.313979000
998 0 0.314780000
999 0 0.317598000
1000 0 0.314555000
1001 0 0.314240000
1002 0 0.314071000
1003 0 0.317907000
1004 0 0.313156000
1005 0 0.314574000
1006 0 0.314368000
1007 0 0.315137000
1008 0 0.313989000
1009 0 0.314799000
1010 0 0.313188000
1011 0 0.314397000
1012 0 0.313183000
1013 0 0.313954000
1014 0 0.313841000
1015 0 0.314675000
1016 0 0.313485000
1017 0 0.315293000
1018 0 0.315090000
1019 0 0.313938000
1020 0 0.314013000
1021 0 0.313564000
1022 0 0.318408000
1023 0 0.314205000
1024 0 0.314036000
1025 0 0.313863000
1026 0 0.313705000
1027 0 0.314542000
1028 0 0.314338000
1029 0 0.313843000
1030 0 0.314956000
1031 0 0.314749000
1032 0 0.320563000
1033 0 0.314408000
1034 0 0.314206000
1035 0 0.314033000
1036 0 0.313866000
1037 0 0.313667000
1038 0 0.313494000
1039 0 0.314399000
1040 0 0.314117000
1041 0 0.313948000
1042 0 0.314754000
1043 0 0.314572000
1044 0 0.314397000
1045 0 0.315199000
1046 0 0.313850000
1047 0 0.313902000
1048 0 0.313696000
1049 0 0.313524000
1050 0 0.314326000
1051 0 0.315165000
1052 0 0.318992000
1053 0 0.314207000
1054 0 0.314705000
1055 0 0.313401000
1056 0 0.315206000
1057 0 0.314021000
1058 0 0.313806000
1059 0 0.313708000
1060 0 0.313463000
1061 0 0.314317000
1062 0 0.318162000
1063 0 0.315997000
1064 0 0.313842000
1065 0 0.313706000
1066 0 0.313541000
1067 0 0.314353000
1068 0 0.318185000
1069 0 0.314049000
1070 0 0.314827000
1071 0 0.313653000
1072 0 0.317488000
1073 0 0.313688000
1074 0 0.314132000
1075 0 0.313937000
1076 0 0.314783000
1077 0 0.314615000
1078 0 0.313425000
1079 0 0.315672000
1080 0 0.313468000
1081 0 0.314861000
1082 0 0.320738000
1083 0 0.314523000
1084 0 0.314352000
1085 0 0.314171000
1086 0 0.314971000
1087 0 0.313788000
1088 0 0.313613000
1089 0 0.313788000
1090 0 0.314190000
1091 0 0.316024000
1092 0 0.317805000
1093 0 0.314640000
1094 0 0.313458000
1095 0 0.314249000
1096 0 0.316075000
1097 0 0.314894000
1098 0 0.314108000
1099 0 0.314548000
1100 0 0.314347000
1101 0 0.325192000
1102 0 0.316292000
1103 0 0.313797000
1104 0 0.313595000
1105 0 0.314476000
1106 0 0.314300000
1107 0 0.313516000
1108 0 0.314960000
1109 0 0.313201000
1110 0 0.313579000
1111 0 0.329401000
1112 0 0.322057000
1113 0 0.427006000
1114 0 0.425915000
1115 0 0.415876000
1116 0 0.429468000
1117 0 0.421456000
1118 0 0.411458000
1119 0 0.401431000
1120 0 0.391399000
1121 0 0.381336000
1122 0 0.371307000
1123 0 0.361275000
1124 0 0.351216000
1125 0 0.341174000
1126 0 0.331116000
1127 0 0.321087000
1128 0 0.315148000
1129 0 0.322142000
1130 0 0.322888000
1131 0 0.318686000
1132 0 0.314423000
1133 0 0.314433000
1134 0 0.316213000
1135 0 0.315018000
1136 0 0.315729000
1137 0 0.313666000
1138 0 0.316485000
1139 0 0.315308000
1140 0 0.315138000
1141 0 0.318930000
1142 0 0.313172000
1143 0 0.314591000
1144 0 0.313386000
1145 0 0.314213000
1146 0 0.314089000
1147 0 0.313893000
1148 0 0.313731000
1149 0 0.314542000
1150 0 0.314380000
1151 0 0.325199000
1152 0 0.315266000
1153 0 0.314857000
1154 0 0.315729000
1155 0 0.320616000
1156 0 0.315444000
1157 0 0.314272000
1158 0 0.315085000
1159 0 0.313911000
1160 0 0.314750000
1161 0 0.313546000
1162 0 0.314382000
1163 0 0.315185000
1164 0 0.315014000
1165 0 0.314823000
1166 0 0.314624000
1167 0 0.313841000
1168 0 0.314280000
1169 0 0.314075000
1170 0 0.313902000
1171 0 0.317765000
1172 0 0.314574000
1173 0 0.314399000
1174 0 0.315235000
1175 0 0.313459000
1176 0 0.313862000
1177 0 0.313689000
1178 0 0.313487000
1179 0 0.314288000
1180 0 0.322448000
1181 0 0.316077000
1182 0 0.313770000
1183 0 0.314575000
1184 0 0.314407000
1185 0 0.314238000
1186 0 0.315040000
1187 0 0.313864000
1188 0 0.313753000
1189 0 0.313467000
1190 0 0.324430000
1191 0 0.314428000
1192 0 0.313986000
1193 0 0.315735000
1194 0 0.313551000
1195 0 0.314386000
1196 0 0.314215000
1197 0 0.314012000
1198 0 0.314848000
1199 0 0.313624000
1200 0 0.315467000
1201 0 0.313283000
1202 0 0.314119000
1203 0 0.314922000
1204 0 0.313741000
1205 0 0.313871000
1206 0 0.314386000
1207 0 0.314202000
1208 0 0.314290000
1209 0 0.313834000
1210 0 0.320671000
1211 0 0.314352000
1212 0 0.314350000
1213 0 0.314194000
1214 0 0.314007000
1215 0 0.313832000
1216 0 0.314635000
1217 0 0.314612000
1218 0 0.315263000
1219 0 0.315089000
1220 0 0.317907000
1221 0 0.313736000
1222 0 0.313526000
1223 0 0.314352000
1224 0 0.314140000
1225 0 0.313968000
1226 0 0.314773000
1227 0 0.314660000
1228 0 0.317417000
1229 0 0.315233000
1230 0 0.314059000
1231 0 0.313890000
1232 0 0.314570000
1233 0 0.314504000
1234 0 0.314277000
1235 0 0.314117000
1236 0 0.313336000
1237 0 0.314781000
1238 0 0.314578000
1239 0 0.313395000
1240 0 0.314232000
1241 0 0.314030000
1242 0 0.315017000
1243 0 0.314662000
1244 0 0.313470000
1245 0 0.314356000
1246 0 0.315163000
1247 0 0.314718000
1248 0 0.313813000
1249 0 0.323618000
1250 0 0.313682000
1251 0 0.315129000
1252 0 0.314070000
1253 0 0.313898000
1254 0 0.322748000
1255 0 0.315524000
1256 0 0.314362000
1257 0 0.313202000
1258 0 0.314023000
1259 0 0.320889000
1260 0 0.313685000
1261 0 0.313531000
1262 0 0.314387000
1263 0 0.314079000
1264 0 0.322021000
1265 0 0.313820000
1266 0 0.314654000
1267 0 0.322481000
1268 0 0.314156000
1269 0 0.324129000
1270 0 0.315931000
1271 0 0.313622000
1272 0 0.315583000
1273 0 0.313397000
1274 0 0.314387000
1275 0 0.314914000
1276 0 0.313812000
1277 0 0.314067000
1278 0 0.314479000
1279 0 0.317175000
1280 0 0.314102000
1281 0 0.313472000
1282 0 0.313723000
1283 0 0.314437000
1284 0 0.313079000
1285 0 0.314189000
1286 0 0.314173000
1287 0 0.313857000
1288 0 0.315670000
1289 0 0.316569000
1290 0 0.314321000
1291 0 0.314026000
1292 0 0.313974000
1293 0 0.313769000
1294 0 0.314607000
1295 0 0.314285000
1296 0 0.314233000
1297 0 0.315065000
1298 0 0.315872000
1299 0 0.322688000
1300 0 0.314399000
1301 0 0.314315000
1302 0 0.314142000
1303 0 0.315951000
1304 0 0.313640000
1305 0 0.313986000
1306 0 0.314413000
1307 0 0.314329000
1308 0 0.315039000
1309 0 0.313862000
1310 0 0.315004000
1311 0 0.314652000
1312 0 0.314327000
1313 0 0.314172000
1314 0 0.314795000
1315 0 0.313766000
1316 0 0.314572000
1317 0 0.313394000
1318 0 0.314077000
1319 0 0.314029000
1320 0 0.313796000
1321 0 0.313652000
1322 0 0.315372000
1323 0 0.322249000
1324 0 0.315013000
1325 0 0.313952000
1326 0 0.313661000
1327 0 0.314587000
1328 0 0.324394000
1329 0 0.317109000
1330 0 0.315319000
1331 0 0.313864000
1332 0 0.314668000
1333 0 0.314240000
1334 0 0.315288000
1335 0 0.314112000
1336 0 0.315130000
1337 0 0.313617000
1338 0 0.323564000
1339 0 0.313599000
1340 0 0.314223000
1341 0 0.314022000
1342 0 0.313852000
1343 0 0.322697000
1344 0 0.315501000
1345 0 0.314314000
1346 0 0.314081000
1347 0 0.313965000
1348 0 0.317789000
1349 0 0.313465000
1350 0 0.314302000
1351 0 0.314221000
1352 0 0.314931000
1353 0 0.313714000
1354 0 0.314561000
1355 0 0.313686000
1356 0 0.314327000
1357 0 0.314121000
1358 0 0.328078000
1359 0 0.321887000
1360 0 0.322692000
