parameters PADDING 146, 
242 0 0.341339000
243 0 0.360186000
244 0 0.351253000
245 0 0.355289000
246 0 0.352613000
247 0 0.346213000
248 0 0.351778000
249 0 0.350633000
250 0 0.354413000
251 0 0.359886000
252 0 0.354788000
253 0 0.355650000
254 0 0.374453000
255 0 0.368262000
256 0 0.362086000
257 0 0.362299000
258 0 0.372869000
259 0 0.369563000
260 0 0.363486000
261 0 0.360290000
262 0 0.354136000
263 0 0.350994000
264 0 0.348828000
265 0 0.349672000
266 0 0.424919000
267 0 0.415006000
268 0 0.405053000
269 0 0.395044000
270 0 0.385017000
271 0 0.375075000
272 0 0.365128000
273 0 0.355183000
274 0 0.345245000
275 0 0.336450000
276 0 0.336482000
277 0 0.336303000
278 0 0.336160000
279 0 0.333968000
280 0 0.334869000
281 0 0.335719000
282 0 0.343337000
284 0 0.328673000
283 0 0.339864000
285 0 0.324475000
286 0 0.318775000
287 0 0.329523000
288 0 0.320924000
289 0 0.321421000
290 0 0.321280000
291 0 0.321108000
292 0 0.320522000
293 0 0.319805000
294 0 0.325762000
295 0 0.325567000
296 0 0.322033000
297 0 0.323077000
298 0 0.318902000
299 0 0.320741000
300 0 0.319607000
301 0 0.319432000
302 0 0.319311000
303 0 0.319133000
304 0 0.318990000
305 0 0.321041000
306 0 0.330661000
307 0 0.326457000
308 0 0.428152000
309 0 0.418160000
310 0 0.408311000
311 0 0.398272000
312 0 0.388379000
313 0 0.378344000
314 0 0.368350000
315 0 0.358320000
316 0 0.348287000
317 0 0.338326000
318 0 0.328325000
319 0 0.336453000
320 0 0.326448000
321 0 0.321053000
322 0 0.321213000
323 0 0.329467000
324 0 0.337561000
325 0 0.331371000
326 0 0.323210000
327 0 0.320016000
328 0 0.320841000
329 0 0.319659000
330 0 0.320469000
331 0 0.319290000
332 0 0.322100000
333 0 0.320947000
334 0 0.328771000
335 0 0.329576000
336 0 0.330405000
337 0 0.333231000
338 0 0.323229000
339 0 0.320855000
340 0 0.325714000
341 0 0.320591000
342 0 0.322309000
343 0 0.320133000
344 0 0.319929000
345 0 0.320406000
346 0 0.331583000
347 0 0.326372000
348 0 0.321222000
349 0 0.320659000
350 0 0.319844000
351 0 0.320640000
352 0 0.320512000
353 0 0.319393000
354 0 0.320255000
355 0 0.320084000
356 0 0.324397000
357 0 0.319704000
358 0 0.327646000
359 0 0.319447000
360 0 0.320132000
361 0 0.319958000
362 0 0.320818000
363 0 0.319689000
364 0 0.319545000
365 0 0.319431000
366 0 0.326213000
367 0 0.328235000
368 0 0.320889000
369 0 0.337712000
370 0 0.327682000
371 0 0.322377000
372 0 0.319180000
373 0 0.319008000
374 0 0.319814000
375 0 0.326778000
376 0 0.325384000
377 0 0.320368000
378 0 0.320347000
379 0 0.320903000
380 0 0.320729000
381 0 0.319720000
382 0 0.319537000
383 0 0.319495000
384 0 0.319164000
385 0 0.319726000
386 0 0.326965000
387 0 0.319465000
388 0 0.319320000
389 0 0.321071000
390 0 0.321998000
391 0 0.330020000
392 0 0.324685000
393 0 0.319624000
394 0 0.329369000
395 0 0.326109000
396 0 0.320929000
397 0 0.321748000
398 0 0.328563000
399 0 0.320972000
400 0 0.320185000
401 0 0.320955000
402 0 0.319834000
403 0 0.319690000
404 0 0.319493000
405 0 0.319291000
406 0 0.320123000
407 0 0.319937000
408 0 0.321745000
409 0 0.319553000
410 0 0.320357000
411 0 0.319177000
412 0 0.320373000
413 0 0.318244000
414 0 0.323808000
415 0 0.320524000
416 0 0.324410000
417 0 0.320180000
418 0 0.322914000
419 0 0.320847000
420 0 0.321657000
421 0 0.319498000
422 0 0.319324000
423 0 0.329159000
424 0 0.322087000
425 0 0.319787000
426 0 0.322601000
427 0 0.319408000
428 0 0.319663000
429 0 0.320066000
430 0 0.319860000
431 0 0.327683000
432 0 0.323512000
433 0 0.319364000
434 0 0.319257000
435 0 0.347250000
436 0 0.337256000
437 0 0.328718000
438 0 0.323548000
439 0 0.321389000
440 0 0.319324000
441 0 0.319145000
442 0 0.319092000
443 0 0.319646000
444 0 0.319442000
445 0 0.324272000
446 0 0.322215000
447 0 0.320300000
448 0 0.322598000
449 0 0.319523000
450 0 0.319347000
451 0 0.319964000
452 0 0.328028000
453 0 0.327819000
454 0 0.319036000
455 0 0.336478000
456 0 0.326395000
457 0 0.321245000
458 0 0.318962000
459 0 0.331827000
460 0 0.321732000
461 0 0.319472000
462 0 0.319754000
463 0 0.319099000
464 0 0.318924000
465 0 0.330866000
466 0 0.323433000
467 0 0.319380000
468 0 0.318778000
469 0 0.320010000
470 0 0.319833000
471 0 0.322650000
472 0 0.319517000
473 0 0.320318000
474 0 0.320144000
475 0 0.323231000
476 0 0.320920000
477 0 0.330635000
478 0 0.329452000
479 0 0.320622000
480 0 0.328228000
481 0 0.322166000
482 0 0.320780000
483 0 0.335623000
484 0 0.325618000
485 0 0.321353000
486 0 0.321188000
487 0 0.318879000
488 0 0.319679000
489 0 0.319503000
490 0 0.425718000
491 0 0.415747000
492 0 0.405712000
493 0 0.395679000
494 0 0.385679000
495 0 0.375641000
496 0 0.365608000
497 0 0.355580000
498 0 0.345546000
499 0 0.335484000
500 0 0.325505000
501 0 0.329448000
502 0 0.332297000
503 0 0.322295000
504 0 0.319689000
505 0 0.331082000
506 0 0.324561000
507 0 0.319360000
508 0 0.320190000
509 0 0.320990000
510 0 0.320848000
511 0 0.320671000
512 0 0.321652000
513 0 0.319372000
514 0 0.319228000
515 0 0.320975000
516 0 0.319802000
517 0 0.323624000
518 0 0.321446000
519 0 0.319260000
520 0 0.321270000
521 0 0.318672000
522 0 0.318828000
523 0 0.320671000
524 0 0.327429000
525 0 0.319262000
526 0 0.321130000
527 0 0.321180000
528 0 0.319784000
529 0 0.330595000
530 0 0.322442000
531 0 0.319276000
532 0 0.320081000
533 0 0.319885000
534 0 0.328072000
535 0 0.320574000
536 0 0.319413000
537 0 0.319354000
538 0 0.325123000
539 0 0.321951000
540 0 0.319830000
541 0 0.321851000
542 0 0.319601000
543 0 0.321438000
544 0 0.326688000
545 0 0.319489000
546 0 0.319951000
547 0 0.320993000
548 0 0.319655000
549 0 0.319475000
550 0 0.330496000
551 0 0.322167000
552 0 0.318205000
553 0 0.318911000
554 0 0.326761000
555 0 0.319593000
556 0 0.321583000
557 0 0.320033000
558 0 0.320043000
559 0 0.320893000
560 0 0.321750000
561 0 0.319589000
562 0 0.319449000
563 0 0.319246000
564 0 0.322090000
565 0 0.319899000
566 0 0.320698000
567 0 0.319942000
568 0 0.319342000
569 0 0.318967000
570 0 0.321027000
571 0 0.396178000
572 0 0.386208000
573 0 0.376216000
574 0 0.366190000
575 0 0.356130000
576 0 0.346099000
577 0 0.424448000
578 0 0.414475000
579 0 0.404444000
580 0 0.394413000
581 0 0.384410000
582 0 0.374407000
583 0 0.364384000
584 0 0.354361000
585 0 0.344327000
586 0 0.334327000
587 0 0.325579000
588 0 0.324103000
589 0 0.327859000
590 0 0.321549000
591 0 0.323510000
592 0 0.320352000
593 0 0.320146000
594 0 0.318474000
595 0 0.335813000
596 0 0.325811000
597 0 0.318558000
598 0 0.325038000
599 0 0.319106000
600 0 0.321191000
601 0 0.319094000
602 0 0.320689000
603 0 0.322530000
604 0 0.321473000
605 0 0.323128000
606 0 0.321101000
607 0 0.319795000
608 0 0.319595000
609 0 0.319474000
610 0 0.320345000
611 0 0.322156000
612 0 0.320974000
613 0 0.320766000
614 0 0.323580000
615 0 0.324046000
616 0 0.319203000
617 0 0.323035000
618 0 0.320846000
619 0 0.351815000
620 0 0.341917000
621 0 0.331919000
622 0 0.321898000
623 0 0.320075000
624 0 0.322831000
625 0 0.321800000
626 0 0.323458000
627 0 0.321271000
628 0 0.324147000
629 0 0.319914000
630 0 0.324773000
631 0 0.319625000
632 0 0.321437000
633 0 0.335264000
634 0 0.325294000
635 0 0.319870000
636 0 0.319694000
637 0 0.320535000
638 0 0.319411000
639 0 0.329194000
640 0 0.322000000
641 0 0.319868000
642 0 0.320729000
643 0 0.334657000
644 0 0.329354000
645 0 0.322162000
646 0 0.319970000
647 0 0.321807000
648 0 0.319614000
649 0 0.319437000
650 0 0.320485000
651 0 0.319157000
652 0 0.328973000
653 0 0.330817000
654 0 0.321911000
655 0 0.320464000
656 0 0.319291000
657 0 0.323219000
658 0 0.320081000
659 0 0.327991000
660 0 0.319820000
661 0 0.319623000
662 0 0.329163000
663 0 0.337291000
664 0 0.327299000
665 0 0.328893000
666 0 0.333732000
667 0 0.328550000
668 0 0.320642000
669 0 0.328248000
670 0 0.322151000
671 0 0.327959000
672 0 0.319801000
673 0 0.322613000
674 0 0.328448000
675 0 0.320248000
676 0 0.319065000
677 0 0.327897000
678 0 0.321738000
679 0 0.319585000
680 0 0.320232000
681 0 0.323203000
682 0 0.322054000
683 0 0.324869000
684 0 0.319690000
685 0 0.320527000
686 0 0.320347000
687 0 0.321181000
688 0 0.320123000
689 0 0.319823000
690 0 0.324653000
691 0 0.320489000
692 0 0.319306000
693 0 0.334980000
694 0 0.324977000
695 0 0.322760000
696 0 0.321548000
697 0 0.319388000
698 0 0.330201000
699 0 0.322070000
700 0 0.320891000
701 0 0.319680000
702 0 0.331527000
703 0 0.338350000
704 0 0.331123000
705 0 0.323012000
706 0 0.319787000
707 0 0.319980000
708 0 0.327800000
709 0 0.332231000
710 0 0.326441000
711 0 0.319829000
712 0 0.335677000
713 0 0.327542000
714 0 0.320346000
715 0 0.320181000
716 0 0.319976000
717 0 0.329806000
718 0 0.328725000
719 0 0.340573000
720 0 0.330611000
721 0 0.327234000
722 0 0.328034000
723 0 0.331002000
724 0 0.324634000
725 0 0.320611000
726 0 0.328360000
727 0 0.329161000
728 0 0.323023000
729 0 0.328860000
730 0 0.326699000
731 0 0.320514000
732 0 0.327419000
733 0 0.319408000
734 0 0.321127000
735 0 0.319971000
736 0 0.319825000
737 0 0.319676000
738 0 0.319551000
739 0 0.320450000
740 0 0.319237000
741 0 0.319066000
742 0 0.322892000
743 0 0.321712000
744 0 0.319522000
745 0 0.319621000
746 0 0.329152000
747 0 0.321986000
748 0 0.321784000
749 0 0.320633000
750 0 0.321434000
751 0 0.330231000
752 0 0.325937000
753 0 0.320851000
754 0 0.319698000
755 0 0.321516000
756 0 0.322317000
757 0 0.320325000
758 0 0.319004000
759 0 0.319952000
760 0 0.320756000
761 0 0.320582000
762 0 0.324407000
763 0 0.319223000
764 0 0.320024000
765 0 0.319828000
766 0 0.319663000
767 0 0.319485000
768 0 0.328158000
769 0 0.326882000
770 0 0.328023000
771 0 0.336732000
772 0 0.339668000
773 0 0.329666000
774 0 0.330274000
775 0 0.321400000
776 0 0.319517000
777 0 0.327785000
778 0 0.327611000
779 0 0.320481000
780 0 0.320319000
781 0 0.321146000
782 0 0.319968000
783 0 0.320797000
784 0 0.320623000
785 0 0.321422000
786 0 0.328847000
787 0 0.320244000
788 0 0.343913000
789 0 0.337728000
790 0 0.331475000
791 0 0.325409000
792 0 0.319195000
793 0 0.323049000
794 0 0.319853000
795 0 0.319069000
796 0 0.318896000
797 0 0.319349000
798 0 0.319173000
799 0 0.319974000
800 0 0.319799000
801 0 0.325606000
802 0 0.322442000
803 0 0.319091000
804 0 0.320074000
805 0 0.319892000
806 0 0.319746000
807 0 0.319573000
808 0 0.320346000
809 0 0.320201000
810 0 0.319997000
811 0 0.326808000
812 0 0.319645000
813 0 0.320450000
814 0 0.319265000
815 0 0.320108000
816 0 0.323910000
817 0 0.319736000
818 0 0.319556000
819 0 0.319421000
820 0 0.319610000
821 0 0.329018000
822 0 0.319262000
823 0 0.322292000
824 0 0.319923000
825 0 0.318659000
826 0 0.320505000
827 0 0.319898000
828 0 0.319872000
829 0 0.319267000
830 0 0.319578000
831 0 0.327401000
832 0 0.318465000
833 0 0.321035000
834 0 0.320841000
835 0 0.320667000
836 0 0.319617000
837 0 0.329332000
838 0 0.331291000
839 0 0.336030000
840 0 0.338934000
841 0 0.328844000
842 0 0.321039000
843 0 0.319429000
844 0 0.320232000
845 0 0.319904000
846 0 0.328855000
847 0 0.320652000
848 0 0.335520000
849 0 0.329212000
850 0 0.328154000
851 0 0.329966000
852 0 0.321154000
853 0 0.320684000
854 0 0.319533000
855 0 0.323335000
856 0 0.320168000
857 0 0.321005000
858 0 0.327726000
859 0 0.320719000
860 0 0.321502000
861 0 0.337469000
862 0 0.331162000
863 0 0.342979000
864 0 0.332976000
865 0 0.329596000
866 0 0.327438000
867 0 0.325280000
868 0 0.398502000
869 0 0.388540000
870 0 0.378535000
871 0 0.368532000
872 0 0.358499000
873 0 0.348438000
874 0 0.338408000
875 0 0.329874000
876 0 0.324390000
877 0 0.324425000
878 0 0.325407000
879 0 0.334156000
880 0 0.325288000
881 0 0.323771000
882 0 0.321699000
883 0 0.323510000
884 0 0.321320000
885 0 0.320991000
886 0 0.320008000
887 0 0.320841000
888 0 0.323686000
889 0 0.319186000
890 0 0.320729000
891 0 0.323149000
892 0 0.320805000
893 0 0.341106000
894 0 0.331165000
895 0 0.323302000
896 0 0.319243000
897 0 0.320041000
898 0 0.320907000
899 0 0.323733000
900 0 0.328533000
901 0 0.320482000
902 0 0.322167000
903 0 0.326900000
904 0 0.321842000
905 0 0.320660000
906 0 0.319521000
907 0 0.320345000
908 0 0.319676000
909 0 0.319069000
910 0 0.324999000
911 0 0.319785000
912 0 0.319669000
913 0 0.320495000
914 0 0.319340000
915 0 0.320197000
916 0 0.320075000
917 0 0.318946000
918 0 0.322827000
919 0 0.319660000
920 0 0.331509000
921 0 0.323335000
922 0 0.320195000
923 0 0.320897000
924 0 0.319864000
925 0 0.325610000
926 0 0.320579000
927 0 0.320402000
928 0 0.320287000
929 0 0.320079000
930 0 0.326923000
931 0 0.325737000
932 0 0.327728000
933 0 0.323222000
934 0 0.326036000
935 0 0.319578000
936 0 0.319848000
937 0 0.322724000
938 0 0.320536000
939 0 0.319347000
940 0 0.324299000
941 0 0.321989000
942 0 0.320777000
943 0 0.319471000
944 0 0.319294000
945 0 0.323084000
946 0 0.319101000
947 0 0.320907000
948 0 0.320163000
949 0 0.319562000
950 0 0.325280000
951 0 0.319131000
952 0 0.328964000
953 0 0.322789000
954 0 0.329480000
955 0 0.328422000
956 0 0.325404000
957 0 0.321076000
958 0 0.329082000
959 0 0.329916000
960 0 0.329590000
961 0 0.322400000
962 0 0.320386000
963 0 0.321197000
964 0 0.320017000
965 0 0.320896000
966 0 0.323622000
967 0 0.320519000
968 0 0.319243000
969 0 0.320166000
970 0 0.325761000
971 0 0.320064000
972 0 0.323915000
973 0 0.319472000
974 0 0.321282000
975 0 0.319998000
976 0 0.320004000
977 0 0.318483000
978 0 0.319677000
979 0 0.319503000
980 0 0.322900000
981 0 0.320132000
982 0 0.327946000
983 0 0.327594000
984 0 0.328497000
985 0 0.319671000
986 0 0.327105000
987 0 0.319053000
988 0 0.319793000
989 0 0.327551000
990 0 0.320508000
991 0 0.319511000
992 0 0.320251000
993 0 0.321083000
994 0 0.319932000
995 0 0.319605000
996 0 0.319428000
997 0 0.320208000
998 0 0.323156000
999 0 0.319841000
1000 0 0.319819000
1001 0 0.320686000
1002 0 0.319567000
1003 0 0.318841000
1004 0 0.318481000
1005 0 0.330820000
1006 0 0.323715000
1007 0 0.319448000
1008 0 0.319242000
1009 0 0.318610000
1010 0 0.319016000
1011 0 0.321861000
1012 0 0.319682000
1013 0 0.320361000
1014 0 0.320307000
1015 0 0.320995000
1016 0 0.319814000
1017 0 0.321776000
1018 0 0.326576000
1019 0 0.329391000
1020 0 0.321251000
1021 0 0.320032000
1022 0 0.319827000
1023 0 0.319592000
1024 0 0.319416000
1025 0 0.319377000
1026 0 0.320261000
1027 0 0.320238000
1028 0 0.319891000
1029 0 0.324296000
1030 0 0.321558000
1031 0 0.321322000
1032 0 0.320138000
1033 0 0.319974000
1034 0 0.318791000
1035 0 0.319470000
1036 0 0.321398000
1037 0 0.320288000
1038 0 0.325909000
1039 0 0.322769000
1040 0 0.319693000
1041 0 0.319273000
1042 0 0.320198000
1043 0 0.320033000
1044 0 0.319983000
1045 0 0.320840000
1046 0 0.322773000
1047 0 0.321833000
1048 0 0.319464000
1049 0 0.324965000
1050 0 0.320090000
1051 0 0.320263000
1052 0 0.321765000
1053 0 0.324583000
1054 0 0.321333000
1055 0 0.319111000
1056 0 0.319052000
1057 0 0.319557000
1058 0 0.320367000
1059 0 0.325214000
1060 0 0.321028000
1061 0 0.320849000
1062 0 0.320537000
1063 0 0.319542000
1064 0 0.320446000
1065 0 0.323259000
1066 0 0.321995000
1067 0 0.320279000
1068 0 0.319718000
1069 0 0.323553000
1070 0 0.323392000
1071 0 0.319442000
1072 0 0.320040000
1073 0 0.322776000
1074 0 0.320415000
1075 0 0.321533000
1076 0 0.320329000
1077 0 0.319061000
1078 0 0.320935000
1079 0 0.408238000
1080 0 0.398297000
1081 0 0.388277000
1082 0 0.378255000
1083 0 0.368232000
1084 0 0.358257000
1085 0 0.348260000
1086 0 0.338242000
1087 0 0.328217000
1088 0 0.319354000
1089 0 0.322118000
1090 0 0.320063000
1091 0 0.319900000
1092 0 0.320744000
1093 0 0.319574000
1094 0 0.319239000
1095 0 0.319253000
1096 0 0.321011000
1097 0 0.319899000
1098 0 0.331821000
1099 0 0.324450000
1100 0 0.321478000
1101 0 0.320281000
1102 0 0.328995000
1103 0 0.324956000
1104 0 0.323774000
1105 0 0.319483000
1106 0 0.320353000
1107 0 0.320005000
1108 0 0.327554000
1109 0 0.319840000
1110 0 0.320792000
1111 0 0.328613000
1112 0 0.321264000
1113 0 0.320106000
1114 0 0.320934000
1115 0 0.319417000
1116 0 0.321770000
1117 0 0.320776000
1118 0 0.327405000
1119 0 0.320059000
1120 0 0.320039000
1121 0 0.327709000
1122 0 0.342729000
1123 0 0.332759000
1124 0 0.322728000
1125 0 0.322291000
1126 0 0.320863000
1127 0 0.319680000
1128 0 0.327503000
1129 0 0.322350000
1130 0 0.319246000
1131 0 0.319956000
1132 0 0.321775000
1133 0 0.324691000
1134 0 0.320567000
1135 0 0.323426000
1136 0 0.329139000
1137 0 0.325085000
1138 0 0.330039000
1139 0 0.320061000
1140 0 0.320006000
1141 0 0.318765000
1142 0 0.330183000
1143 0 0.320246000
1144 0 0.319828000
1145 0 0.321757000
1146 0 0.323417000
1147 0 0.320380000
1148 0 0.329296000
1149 0 0.319292000
1150 0 0.328912000
1151 0 0.320599000
1152 0 0.319538000
1153 0 0.321754000
1154 0 0.322198000
1155 0 0.322005000
1156 0 0.319846000
1157 0 0.320524000
1158 0 0.335485000
1159 0 0.325484000
1160 0 0.327566000
1161 0 0.350063000
1162 0 0.340093000
1163 0 0.330110000
1164 0 0.320107000
1165 0 0.320112000
1166 0 0.320070000
1167 0 0.319924000
1168 0 0.322711000
1169 0 0.319393000
1170 0 0.334718000
1171 0 0.329180000
1172 0 0.322873000
1173 0 0.319758000
1174 0 0.319675000
1175 0 0.320540000
1176 0 0.322109000
1177 0 0.330174000
1178 0 0.322979000
1179 0 0.320820000
1180 0 0.320463000
1181 0 0.322331000
1182 0 0.321147000
1183 0 0.319083000
1184 0 0.319914000
1185 0 0.322639000
1186 0 0.322464000
1187 0 0.319302000
1188 0 0.322120000
1189 0 0.319930000
1190 0 0.321737000
1191 0 0.322659000
1192 0 0.324499000
1193 0 0.319200000
1194 0 0.319155000
1195 0 0.320996000
1196 0 0.319743000
1197 0 0.320577000
1198 0 0.321404000
1199 0 0.329315000
1200 0 0.320453000
1201 0 0.319972000
1202 0 0.320808000
1203 0 0.323530000
1204 0 0.319369000
1205 0 0.320354000
1206 0 0.320180000
1207 0 0.323859000
1208 0 0.319686000
1209 0 0.319509000
1210 0 0.320444000
1211 0 0.319137000
1212 0 0.318959000
1213 0 0.320890000
1214 0 0.319707000
1215 0 0.319533000
1216 0 0.321341000
1217 0 0.322055000
1218 0 0.319867000
1219 0 0.319907000
1220 0 0.319584000
1221 0 0.320624000
1222 0 0.319324000
1223 0 0.319359000
1224 0 0.320017000
1225 0 0.318958000
1226 0 0.319815000
1227 0 0.322874000
1228 0 0.318742000
1229 0 0.318262000
1230 0 0.318746000
1231 0 0.327919000
1232 0 0.319048000
1233 0 0.319460000
1234 0 0.323072000
1235 0 0.327354000
1236 0 0.319220000
1237 0 0.318892000
1238 0 0.318749000
1239 0 0.319427000
1240 0 0.320256000
1241 0 0.328046000
1242 0 0.327994000
1243 0 0.320583000
1244 0 0.319703000
1245 0 0.319570000
1246 0 0.320251000
1247 0 0.322057000
1248 0 0.319879000
1249 0 0.319706000
1250 0 0.320540000
1251 0 0.320336000
1252 0 0.330568000
1253 0 0.320651000
1254 0 0.320964000
1255 0 0.324668000
1256 0 0.322610000
1257 0 0.320325000
1258 0 0.322194000
1259 0 0.320095000
1260 0 0.319889000
1261 0 0.319595000
1262 0 0.326598000
1263 0 0.320441000
1264 0 0.327143000
1265 0 0.328125000
1266 0 0.327495000
1267 0 0.319701000
1268 0 0.335425000
1269 0 0.328352000
1270 0 0.321044000
1271 0 0.329683000
1272 0 0.334816000
1273 0 0.340651000
1274 0 0.330660000
1275 0 0.323312000
1276 0 0.320152000
1277 0 0.319003000
1278 0 0.319748000
1279 0 0.319640000
1280 0 0.320444000
1281 0 0.321277000
1282 0 0.319137000
1283 0 0.321947000
1284 0 0.319788000
1285 0 0.320711000
1286 0 0.333658000
1287 0 0.327348000
1288 0 0.337161000
1289 0 0.328316000
1290 0 0.319778000
1291 0 0.319056000
1292 0 0.319560000
1293 0 0.318773000
1294 0 0.319220000
1295 0 0.318946000
1296 0 0.332139000
1297 0 0.322141000
1298 0 0.319620000
1299 0 0.318349000
1300 0 0.317731000
1301 0 0.327054000
1302 0 0.319749000
1303 0 0.319573000
1304 0 0.319520000
1305 0 0.330208000
1306 0 0.326005000
1307 0 0.319821000
1308 0 0.327774000
1309 0 0.322481000
1310 0 0.324289000
1311 0 0.323017000
1312 0 0.319088000
1313 0 0.319800000
1314 0 0.320631000
1315 0 0.328173000
1316 0 0.327635000
1317 0 0.319985000
1318 0 0.319230000
1319 0 0.319485000
1320 0 0.319889000
1321 0 0.321453000
1322 0 0.319171000
1323 0 0.320029000
1324 0 0.326045000
1325 0 0.334778000
1326 0 0.330789000
1327 0 0.332542000
1328 0 0.325109000
1329 0 0.323321000
1330 0 0.331299000
1331 0 0.325208000
1332 0 0.320005000
1333 0 0.319863000
1334 0 0.319591000
1335 0 0.319289000
1336 0 0.321243000
1337 0 0.320086000
1338 0 0.321978000
1339 0 0.319756000
1340 0 0.319611000
1341 0 0.319645000
1342 0 0.334478000
1343 0 0.324507000
1344 0 0.320031000
1345 0 0.319889000
1346 0 0.331875000
1347 0 0.328725000
1348 0 0.320437000
1349 0 0.319972000
1350 0 0.320291000
1351 0 0.319996000
1352 0 0.320863000
1353 0 0.319715000
1354 0 0.319550000
1355 0 0.320505000
1356 0 0.323250000
1357 0 0.321062000
1358 0 0.319880000
1359 0 0.320935000
1360 0 0.318964000
