parameters PADDING 196, 
273 0 0.319877000
274 0 0.320321000
275 0 0.320148000
276 0 0.320942000
277 0 0.320979000
278 0 0.328429000
279 0 0.329291000
280 0 0.322155000
281 0 0.329126000
282 0 0.337834000
283 0 0.328015000
284 0 0.320488000
285 0 0.319273000
286 0 0.320624000
287 0 0.323438000
288 0 0.320903000
289 0 0.321755000
290 0 0.322645000
291 0 0.327656000
292 0 0.320302000
293 0 0.320152000
294 0 0.331020000
295 0 0.321045000
296 0 0.325687000
297 0 0.319559000
298 0 0.320594000
299 0 0.320318000
300 0 0.320809000
301 0 0.320998000
302 0 0.320833000
303 0 0.320666000
304 0 0.323939000
305 0 0.320285000
306 0 0.322124000
307 0 0.336079000
308 0 0.326093000
309 0 0.322594000
310 0 0.320280000
311 0 0.321091000
312 0 0.321902000
313 0 0.320866000
314 0 0.321516000
315 0 0.320342000
316 0 0.321175000
317 0 0.321088000
318 0 0.320821000
319 0 0.328795000
320 0 0.320748000
321 0 0.319478000
322 0 0.331289000
323 0 0.332093000
324 0 0.322100000
325 0 0.320734000
326 0 0.320436000
327 0 0.320355000
328 0 0.322217000
329 0 0.336202000
330 0 0.326234000
331 0 0.329631000
332 0 0.321586000
333 0 0.320439000
334 0 0.320274000
335 0 0.321072000
336 0 0.320896000
337 0 0.320749000
338 0 0.320726000
339 0 0.322441000
340 0 0.320111000
341 0 0.320121000
342 0 0.321329000
343 0 0.319829000
344 0 0.332626000
345 0 0.329459000
346 0 0.321260000
347 0 0.322995000
348 0 0.321847000
349 0 0.325644000
350 0 0.320046000
351 0 0.322433000
352 0 0.330132000
353 0 0.322949000
354 0 0.336872000
355 0 0.328027000
356 0 0.323574000
357 0 0.322445000
358 0 0.320289000
359 0 0.330120000
360 0 0.324913000
361 0 0.320740000
362 0 0.321569000
363 0 0.320417000
364 0 0.320222000
365 0 0.320544000
366 0 0.322322000
367 0 0.320031000
368 0 0.336025000
369 0 0.327729000
370 0 0.320560000
371 0 0.321361000
372 0 0.320178000
373 0 0.320977000
374 0 0.319182000
375 0 0.320134000
376 0 0.320569000
377 0 0.323350000
378 0 0.320090000
379 0 0.319919000
380 0 0.320916000
381 0 0.320664000
382 0 0.321588000
383 0 0.319797000
384 0 0.320231000
385 0 0.320027000
386 0 0.322720000
387 0 0.320655000
388 0 0.329508000
389 0 0.322330000
390 0 0.320142000
391 0 0.319853000
392 0 0.320833000
393 0 0.320626000
394 0 0.321460000
395 0 0.321256000
396 0 0.320073000
397 0 0.319931000
398 0 0.342825000
399 0 0.332854000
400 0 0.336343000
401 0 0.329158000
402 0 0.328994000
403 0 0.334918000
404 0 0.328244000
405 0 0.328464000
406 0 0.321392000
407 0 0.327280000
408 0 0.336119000
409 0 0.342382000
410 0 0.332417000
411 0 0.322383000
412 0 0.320430000
413 0 0.321264000
414 0 0.320080000
415 0 0.320892000
416 0 0.321098000
417 0 0.324010000
418 0 0.329460000
419 0 0.321171000
420 0 0.321970000
421 0 0.319901000
422 0 0.320610000
423 0 0.320536000
424 0 0.329372000
425 0 0.321455000
426 0 0.321886000
427 0 0.323846000
428 0 0.324009000
429 0 0.321430000
430 0 0.319638000
431 0 0.320195000
432 0 0.331860000
433 0 0.322987000
434 0 0.320618000
435 0 0.321479000
436 0 0.320318000
437 0 0.320012000
438 0 0.321977000
439 0 0.319945000
440 0 0.320749000
441 0 0.320574000
442 0 0.320402000
443 0 0.320469000
444 0 0.320994000
445 0 0.319814000
446 0 0.321684000
447 0 0.320498000
448 0 0.321330000
449 0 0.319416000
450 0 0.320948000
451 0 0.321625000
452 0 0.328735000
453 0 0.324443000
454 0 0.320426000
455 0 0.320246000
456 0 0.320460000
457 0 0.328037000
458 0 0.321860000
459 0 0.319702000
460 0 0.328435000
461 0 0.322331000
462 0 0.322341000
463 0 0.321109000
464 0 0.323926000
465 0 0.326743000
466 0 0.322748000
467 0 0.320442000
468 0 0.322266000
469 0 0.321204000
470 0 0.319872000
471 0 0.323849000
472 0 0.334536000
473 0 0.335459000
474 0 0.325489000
475 0 0.322996000
476 0 0.319695000
477 0 0.326876000
478 0 0.321541000
479 0 0.320359000
480 0 0.329306000
481 0 0.320487000
482 0 0.324062000
483 0 0.320743000
484 0 0.320736000
485 0 0.319387000
486 0 0.320443000
487 0 0.321161000
488 0 0.322910000
489 0 0.321915000
490 0 0.322932000
491 0 0.321691000
492 0 0.319572000
493 0 0.320433000
494 0 0.320316000
495 0 0.321230000
496 0 0.320141000
497 0 0.326155000
498 0 0.321982000
499 0 0.320775000
500 0 0.319960000
501 0 0.319433000
502 0 0.321387000
503 0 0.322251000
504 0 0.321104000
505 0 0.319878000
506 0 0.320943000
507 0 0.334840000
508 0 0.327526000
509 0 0.321341000
510 0 0.322176000
511 0 0.321104000
512 0 0.321916000
513 0 0.320848000
514 0 0.321661000
515 0 0.329666000
516 0 0.321646000
517 0 0.327241000
518 0 0.319592000
519 0 0.319976000
520 0 0.321717000
521 0 0.320506000
522 0 0.328594000
523 0 0.328391000
524 0 0.330071000
525 0 0.328053000
526 0 0.320108000
527 0 0.328721000
528 0 0.321624000
529 0 0.328388000
530 0 0.320154000
531 0 0.320111000
532 0 0.319825000
533 0 0.321635000
534 0 0.325582000
535 0 0.320361000
536 0 0.320225000
537 0 0.326219000
538 0 0.319908000
539 0 0.327940000
540 0 0.332773000
541 0 0.322837000
542 0 0.321500000
543 0 0.330204000
544 0 0.330025000
545 0 0.329992000
546 0 0.329848000
547 0 0.323724000
548 0 0.319128000
549 0 0.329176000
550 0 0.323357000
551 0 0.320379000
552 0 0.342267000
553 0 0.334133000
554 0 0.325320000
555 0 0.319796000
556 0 0.329655000
557 0 0.329662000
558 0 0.321520000
559 0 0.329347000
560 0 0.329060000
561 0 0.338863000
562 0 0.335698000
563 0 0.327040000
564 0 0.324365000
565 0 0.323287000
566 0 0.321139000
567 0 0.326041000
568 0 0.325021000
569 0 0.322621000
570 0 0.321411000
571 0 0.321234000
572 0 0.324243000
573 0 0.322940000
574 0 0.321785000
575 0 0.321725000
576 0 0.322559000
577 0 0.321387000
578 0 0.327225000
579 0 0.321724000
580 0 0.321924000
581 0 0.320613000
582 0 0.322749000
583 0 0.321161000
584 0 0.321128000
585 0 0.320960000
586 0 0.320850000
587 0 0.323756000
588 0 0.324529000
589 0 0.323434000
590 0 0.322309000
591 0 0.321124000
592 0 0.321008000
593 0 0.322881000
594 0 0.321699000
595 0 0.321554000
596 0 0.337608000
597 0 0.327564000
598 0 0.321125000
599 0 0.327599000
600 0 0.321960000
601 0 0.320686000
602 0 0.323623000
603 0 0.321341000
604 0 0.321297000
605 0 0.330461000
606 0 0.325854000
607 0 0.322759000
608 0 0.321700000
609 0 0.320399000
610 0 0.321260000
611 0 0.321056000
612 0 0.321975000
613 0 0.325796000
614 0 0.321593000
615 0 0.321415000
616 0 0.325345000
617 0 0.324134000
618 0 0.329943000
619 0 0.342810000
620 0 0.338729000
621 0 0.330957000
622 0 0.323299000
623 0 0.329024000
624 0 0.324009000
625 0 0.328912000
626 0 0.322804000
627 0 0.322660000
628 0 0.321508000
629 0 0.322372000
630 0 0.329211000
631 0 0.325403000
632 0 0.320900000
633 0 0.320362000
634 0 0.321559000
635 0 0.321382000
636 0 0.327363000
637 0 0.321086000
638 0 0.321885000
639 0 0.321711000
640 0 0.322546000
641 0 0.321364000
642 0 0.321156000
643 0 0.329981000
644 0 0.321809000
645 0 0.329636000
646 0 0.326582000
647 0 0.321372000
648 0 0.330198000
649 0 0.321659000
650 0 0.322034000
651 0 0.320639000
652 0 0.320464000
653 0 0.321367000
654 0 0.321133000
655 0 0.322974000
656 0 0.329989000
657 0 0.330701000
658 0 0.322527000
659 0 0.330472000
660 0 0.323214000
661 0 0.322074000
662 0 0.320898000
663 0 0.320734000
664 0 0.331542000
665 0 0.323375000
666 0 0.324241000
667 0 0.321169000
668 0 0.321889000
669 0 0.321869000
670 0 0.321542000
671 0 0.321483000
672 0 0.321247000
673 0 0.322023000
674 0 0.321845000
675 0 0.320898000
676 0 0.335610000
677 0 0.329457000
678 0 0.325285000
679 0 0.321137000
680 0 0.320966000
681 0 0.320763000
682 0 0.320601000
683 0 0.329460000
684 0 0.322263000
685 0 0.321130000
686 0 0.322966000
687 0 0.320867000
688 0 0.321668000
689 0 0.321526000
690 0 0.321364000
691 0 0.322164000
692 0 0.321014000
693 0 0.320842000
694 0 0.322527000
695 0 0.330981000
696 0 0.331576000
697 0 0.323407000
698 0 0.321086000
699 0 0.322926000
700 0 0.320703000
701 0 0.321545000
702 0 0.321402000
703 0 0.321165000
704 0 0.320989000
705 0 0.320924000
706 0 0.321839000
707 0 0.322677000
708 0 0.320608000
709 0 0.321285000
710 0 0.325140000
711 0 0.321945000
712 0 0.322781000
713 0 0.321598000
714 0 0.321551000
715 0 0.322371000
716 0 0.323206000
717 0 0.322027000
718 0 0.320874000
719 0 0.321439000
720 0 0.324527000
721 0 0.322337000
722 0 0.321159000
723 0 0.322108000
724 0 0.320929000
725 0 0.321843000
726 0 0.325696000
727 0 0.322557000
728 0 0.321348000
729 0 0.321174000
730 0 0.321430000
731 0 0.320250000
732 0 0.320442000
733 0 0.323261000
734 0 0.322328000
735 0 0.324175000
736 0 0.320488000
737 0 0.322848000
738 0 0.321054000
739 0 0.321156000
740 0 0.322438000
741 0 0.320130000
742 0 0.320087000
743 0 0.320888000
744 0 0.320590000
745 0 0.332582000
746 0 0.326433000
747 0 0.322142000
748 0 0.326086000
749 0 0.322769000
750 0 0.320612000
751 0 0.329411000
752 0 0.322252000
753 0 0.319460000
754 0 0.319906000
755 0 0.325812000
756 0 0.321635000
757 0 0.322463000
758 0 0.319304000
759 0 0.325222000
760 0 0.321204000
761 0 0.319929000
762 0 0.320757000
763 0 0.323113000
764 0 0.330438000
765 0 0.329264000
766 0 0.321152000
767 0 0.320151000
768 0 0.319847000
769 0 0.320710000
770 0 0.321418000
771 0 0.320418000
772 0 0.320273000
773 0 0.320128000
774 0 0.319950000
775 0 0.325811000
776 0 0.319679000
777 0 0.321548000
778 0 0.320518000
779 0 0.320340000
780 0 0.320193000
781 0 0.319924000
782 0 0.319993000
783 0 0.320549000
784 0 0.320352000
785 0 0.322353000
786 0 0.321144000
787 0 0.319995000
788 0 0.320828000
789 0 0.319690000
790 0 0.320646000
791 0 0.320318000
792 0 0.320142000
793 0 0.321095000
794 0 0.320832000
795 0 0.325693000
796 0 0.321579000
797 0 0.320238000
798 0 0.321071000
799 0 0.324892000
800 0 0.319593000
801 0 0.322529000
802 0 0.320342000
803 0 0.320350000
804 0 0.320965000
805 0 0.321874000
806 0 0.321637000
807 0 0.328453000
808 0 0.320282000
809 0 0.320761000
810 0 0.328884000
811 0 0.321687000
812 0 0.328593000
813 0 0.320330000
814 0 0.320156000
815 0 0.319954000
816 0 0.320784000
817 0 0.320637000
818 0 0.321441000
819 0 0.320290000
820 0 0.319530000
821 0 0.319325000
822 0 0.319770000
823 0 0.320600000
824 0 0.320439000
825 0 0.320386000
826 0 0.319479000
827 0 0.320920000
828 0 0.329734000
829 0 0.321653000
830 0 0.320471000
831 0 0.321428000
832 0 0.320000000
833 0 0.319829000
834 0 0.329803000
835 0 0.321610000
836 0 0.323322000
837 0 0.321253000
838 0 0.320070000
839 0 0.320781000
840 0 0.321583000
841 0 0.320410000
842 0 0.322249000
843 0 0.321040000
844 0 0.325890000
845 0 0.319125000
846 0 0.321544000
847 0 0.320363000
848 0 0.320156000
849 0 0.326117000
850 0 0.321792000
851 0 0.320326000
852 0 0.320365000
853 0 0.320160000
854 0 0.327135000
855 0 0.319847000
856 0 0.320830000
857 0 0.319498000
858 0 0.320339000
859 0 0.322146000
860 0 0.319956000
861 0 0.319780000
862 0 0.324609000
863 0 0.321414000
864 0 0.325366000
865 0 0.321136000
866 0 0.319798000
867 0 0.320874000
868 0 0.320115000
869 0 0.320665000
870 0 0.320487000
871 0 0.320276000
872 0 0.327212000
873 0 0.321905000
874 0 0.323547000
875 0 0.320107000
876 0 0.320541000
877 0 0.321398000
878 0 0.328239000
879 0 0.329070000
880 0 0.328925000
881 0 0.337662000
882 0 0.327694000
883 0 0.320375000
884 0 0.342236000
885 0 0.335025000
886 0 0.328993000
887 0 0.324699000
888 0 0.329527000
889 0 0.345313000
890 0 0.336443000
891 0 0.330930000
892 0 0.337743000
893 0 0.333642000
894 0 0.334563000
895 0 0.324655000
896 0 0.321163000
897 0 0.321000000
898 0 0.320805000
899 0 0.322642000
900 0 0.320452000
901 0 0.321265000
902 0 0.321090000
903 0 0.323905000
904 0 0.323732000
905 0 0.336374000
906 0 0.329515000
907 0 0.322210000
908 0 0.323044000
909 0 0.322848000
910 0 0.320700000
911 0 0.322263000
912 0 0.321328000
913 0 0.322206000
914 0 0.321998000
915 0 0.322839000
916 0 0.334689000
917 0 0.328502000
918 0 0.322349000
919 0 0.322175000
920 0 0.322407000
921 0 0.322841000
922 0 0.320749000
923 0 0.331642000
924 0 0.323230000
925 0 0.321161000
926 0 0.320967000
927 0 0.322804000
928 0 0.321195000
929 0 0.331435000
930 0 0.336271000
931 0 0.332130000
932 0 0.322135000
933 0 0.324941000
934 0 0.319606000
935 0 0.328434000
936 0 0.319620000
937 0 0.320057000
938 0 0.329068000
939 0 0.321811000
940 0 0.320476000
941 0 0.321367000
942 0 0.323145000
943 0 0.324863000
944 0 0.324813000
945 0 0.320090000
946 0 0.322442000
947 0 0.320293000
948 0 0.329134000
949 0 0.321912000
950 0 0.321861000
951 0 0.320676000
952 0 0.320501000
953 0 0.326184000
954 0 0.321030000
955 0 0.320880000
956 0 0.320705000
957 0 0.320501000
958 0 0.329328000
959 0 0.323108000
960 0 0.328944000
961 0 0.321601000
962 0 0.320572000
963 0 0.324444000
964 0 0.320427000
965 0 0.333254000
966 0 0.326000000
967 0 0.320797000
968 0 0.320471000
969 0 0.320445000
970 0 0.342243000
971 0 0.334042000
972 0 0.329902000
973 0 0.324688000
974 0 0.321550000
975 0 0.320531000
976 0 0.323223000
977 0 0.325033000
978 0 0.320831000
979 0 0.320654000
980 0 0.321544000
981 0 0.320341000
982 0 0.320166000
983 0 0.336015000
984 0 0.326075000
985 0 0.322698000
986 0 0.329561000
987 0 0.333504000
988 0 0.334055000
989 0 0.324082000
990 0 0.321402000
991 0 0.333866000
992 0 0.333815000
993 0 0.323831000
994 0 0.322677000
995 0 0.320029000
996 0 0.328951000
997 0 0.326648000
998 0 0.397856000
999 0 0.387881000
1000 0 0.377850000
1001 0 0.367816000
1002 0 0.357783000
1003 0 0.347752000
1004 0 0.337743000
1005 0 0.327740000
1006 0 0.322040000
1007 0 0.320857000
1008 0 0.322675000
1009 0 0.320638000
1010 0 0.320433000
1011 0 0.328130000
1012 0 0.324981000
1013 0 0.319928000
1014 0 0.319782000
1015 0 0.322506000
1016 0 0.321326000
1017 0 0.335249000
1018 0 0.326955000
1019 0 0.327755000
1020 0 0.323704000
1021 0 0.331403000
1022 0 0.343269000
1023 0 0.341050000
1024 0 0.338889000
1025 0 0.333755000
1026 0 0.327845000
1027 0 0.321382000
1028 0 0.320232000
1029 0 0.331191000
1030 0 0.321191000
1031 0 0.320710000
1032 0 0.328551000
1033 0 0.320993000
1034 0 0.325191000
1035 0 0.320009000
1036 0 0.322825000
1037 0 0.320640000
1038 0 0.319458000
1039 0 0.330297000
1040 0 0.320532000
1041 0 0.339091000
1042 0 0.340779000
1043 0 0.342589000
1044 0 0.343392000
1045 0 0.338353000
1046 0 0.328350000
1047 0 0.321287000
1048 0 0.343753000
1049 0 0.337568000
1050 0 0.335382000
1051 0 0.341218000
1052 0 0.334072000
1053 0 0.327849000
1054 0 0.321573000
1055 0 0.322498000
1056 0 0.321317000
1057 0 0.321175000
1058 0 0.326950000
1059 0 0.323814000
1060 0 0.321597000
1061 0 0.330397000
1062 0 0.324210000
1063 0 0.324075000
1064 0 0.320340000
1065 0 0.345893000
1066 0 0.348590000
1067 0 0.345403000
1068 0 0.340191000
1069 0 0.336145000
1070 0 0.328220000
1071 0 0.320691000
1072 0 0.330637000
1073 0 0.336351000
1074 0 0.329073000
1075 0 0.320996000
1076 0 0.321837000
1077 0 0.325659000
1078 0 0.328596000
1079 0 0.320242000
1080 0 0.320098000
1081 0 0.321908000
1082 0 0.320938000
1083 0 0.319552000
1084 0 0.324379000
1085 0 0.320205000
1086 0 0.321007000
1087 0 0.321878000
1088 0 0.320729000
1089 0 0.320535000
1090 0 0.329372000
1091 0 0.326326000
1092 0 0.459331000
1093 0 0.449362000
1094 0 0.439330000
1095 0 0.429297000
1096 0 0.419266000
1097 0 0.409233000
1098 0 0.446289000
1099 0 0.436286000
1100 0 0.426253000
1101 0 0.416218000
1102 0 0.406182000
1103 0 0.396177000
1104 0 0.386144000
1105 0 0.376113000
1106 0 0.366082000
1107 0 0.356073000
1108 0 0.410463000
1109 0 0.400492000
1110 0 0.390520000
1111 0 0.380497000
1112 0 0.370568000
1113 0 0.360566000
1114 0 0.350538000
1115 0 0.340516000
1116 0 0.330481000
1117 0 0.329527000
1118 0 0.327340000
1119 0 0.326155000
1120 0 0.321980000
1121 0 0.330909000
1122 0 0.323530000
1123 0 0.330679000
1124 0 0.325222000
1125 0 0.325044000
1126 0 0.320874000
1127 0 0.327475000
1128 0 0.320495000
1129 0 0.322368000
1130 0 0.323138000
1131 0 0.322003000
1132 0 0.324851000
1133 0 0.321626000
1134 0 0.327585000
1135 0 0.320235000
1136 0 0.322227000
1137 0 0.320955000
1138 0 0.320814000
1139 0 0.321613000
1140 0 0.325440000
1141 0 0.329315000
1142 0 0.322122000
1143 0 0.322921000
1144 0 0.332765000
1145 0 0.326576000
1146 0 0.325397000
1147 0 0.329340000
1148 0 0.321143000
1149 0 0.319848000
1150 0 0.321657000
1151 0 0.327492000
1152 0 0.322175000
1153 0 0.321086000
1154 0 0.320816000
1155 0 0.322895000
1156 0 0.328699000
1157 0 0.328459000
1158 0 0.328283000
1159 0 0.329142000
1160 0 0.337997000
1161 0 0.329821000
1162 0 0.321676000
1163 0 0.319580000
1164 0 0.319524000
1165 0 0.320597000
1166 0 0.323303000
1167 0 0.320349000
1168 0 0.320871000
1169 0 0.320691000
1170 0 0.320542000
1171 0 0.328787000
1172 0 0.323669000
1173 0 0.319522000
1174 0 0.319984000
1175 0 0.326947000
1176 0 0.321625000
1177 0 0.320516000
1178 0 0.320309000
1179 0 0.320140000
1180 0 0.319989000
1181 0 0.321828000
1182 0 0.321684000
1183 0 0.328072000
1184 0 0.323344000
1185 0 0.322165000
1186 0 0.320095000
1187 0 0.321812000
1188 0 0.320641000
1189 0 0.320437000
1190 0 0.320664000
1191 0 0.322117000
1192 0 0.322056000
1193 0 0.319870000
1194 0 0.320700000
1195 0 0.320492000
1196 0 0.320318000
1197 0 0.320137000
1198 0 0.319931000
1199 0 0.320734000
1200 0 0.321567000
1201 0 0.323409000
1202 0 0.321262000
1203 0 0.321088000
1204 0 0.319907000
1205 0 0.321719000
1206 0 0.320535000
1207 0 0.322344000
1208 0 0.321159000
1209 0 0.331115000
1210 0 0.331804000
1211 0 0.332695000
1212 0 0.330445000
1213 0 0.325356000
1214 0 0.320057000
1215 0 0.321316000
1216 0 0.322005000
1217 0 0.320527000
1218 0 0.320350000
1219 0 0.320176000
1220 0 0.320053000
1221 0 0.319849000
1222 0 0.330660000
1223 0 0.322468000
1224 0 0.322292000
1225 0 0.320178000
1226 0 0.320117000
1227 0 0.319943000
1228 0 0.320747000
1229 0 0.321596000
1230 0 0.333465000
1231 0 0.325395000
1232 0 0.320091000
1233 0 0.322023000
1234 0 0.324126000
1235 0 0.320109000
1236 0 0.318776000
1237 0 0.320338000
1238 0 0.320052000
1239 0 0.321494000
1240 0 0.329855000
1241 0 0.328545000
1242 0 0.322266000
1243 0 0.320320000
1244 0 0.320145000
1245 0 0.320831000
1246 0 0.319780000
1247 0 0.320460000
1248 0 0.328278000
1249 0 0.319953000
1250 0 0.330917000
1251 0 0.331716000
1252 0 0.326506000
1253 0 0.327399000
1254 0 0.321184000
1255 0 0.322014000
1256 0 0.325723000
1257 0 0.322677000
1258 0 0.320485000
1259 0 0.321741000
1260 0 0.335423000
1261 0 0.333997000
1262 0 0.327810000
1263 0 0.322653000
1264 0 0.321471000
1265 0 0.321304000
1266 0 0.323111000
1267 0 0.324981000
1268 0 0.325637000
1269 0 0.320546000
1270 0 0.325466000
1271 0 0.324287000
1272 0 0.321086000
1273 0 0.319902000
1274 0 0.319756000
1275 0 0.323606000
1276 0 0.322296000
1277 0 0.332402000
1278 0 0.322484000
1279 0 0.328713000
1280 0 0.338965000
1281 0 0.329053000
1282 0 0.334580000
1283 0 0.328449000
1284 0 0.328275000
1285 0 0.328067000
1286 0 0.328901000
1287 0 0.323717000
1288 0 0.321527000
1289 0 0.321353000
1290 0 0.329173000
1291 0 0.322080000
1292 0 0.320997000
1293 0 0.322742000
1294 0 0.322569000
1295 0 0.338780000
1296 0 0.328779000
1297 0 0.325004000
1298 0 0.319826000
1299 0 0.321693000
1300 0 0.333595000
1301 0 0.323595000
1302 0 0.329156000
1303 0 0.324952000
1304 0 0.321787000
1305 0 0.322163000
1306 0 0.324408000
1307 0 0.325242000
1308 0 0.321040000
1309 0 0.323279000
1310 0 0.324627000
1311 0 0.321550000
1312 0 0.330379000
1313 0 0.332187000
1314 0 0.322187000
1315 0 0.322937000
1316 0 0.321632000
1317 0 0.334456000
1318 0 0.334281000
1319 0 0.328122000
1320 0 0.320899000
1321 0 0.320754000
1322 0 0.320680000
1323 0 0.322407000
1324 0 0.322260000
1325 0 0.321143000
1326 0 0.320907000
1327 0 0.321707000
1328 0 0.321317000
1329 0 0.322361000
1330 0 0.321026000
1331 0 0.321859000
1332 0 0.320797000
1333 0 0.329593000
1334 0 0.321395000
1335 0 0.320640000
1336 0 0.322057000
1337 0 0.321878000
1338 0 0.321702000
1339 0 0.327479000
1340 0 0.323307000
1341 0 0.322179000
1342 0 0.321967000
1343 0 0.320713000
1344 0 0.323570000
1345 0 0.322396000
1346 0 0.322192000
1347 0 0.330908000
1348 0 0.322064000
1349 0 0.332708000
1350 0 0.324515000
1351 0 0.320368000
1352 0 0.320193000
1353 0 0.319989000
1354 0 0.320942000
1355 0 0.320794000
1356 0 0.320617000
1357 0 0.320438000
1358 0 0.320266000
1359 0 0.326369000
1360 0 0.320887000
