parameters PADDING 246, 
901 0 7.580390000
902 0 7.656873000
903 0 7.713370000
904 0 7.809948000
922 0 7.813382000
923 0 8.008856000
924 0 8.011793000
925 0 8.108664000
926 0 8.158996000
927 0 8.362444000
945 0 8.353548000
946 0 8.408213000
947 0 8.573598000
948 0 8.701562000
949 0 8.777285000
950 0 8.867133000
971 0 8.720418000
972 0 8.803619000
973 0 8.966784000
974 0 9.092676000
975 0 9.219849000
995 0 9.107776000
996 0 9.154143000
997 0 9.361162000
998 0 9.487023000
999 0 9.596364000
1000 0 9.732024000
1021 0 9.578383000
1022 0 9.682335000
1023 0 9.804938000
1024 0 9.963300000
1025 0 10.051056000
1026 0 10.207508000
1045 0 10.107768000
1046 0 10.283102000
1047 0 10.389504000
1048 0 10.417663000
1049 0 10.414294000
1050 0 10.479088000
1071 0 10.311172000
1072 0 10.339592000
1073 0 10.391686000
1074 0 10.481874000
1075 0 10.551429000
1113 0 10.290327000
1114 0 10.352871000
1115 0 10.390082000
1116 0 10.539932000
1117 0 10.597193000
1118 0 10.653505000
1144 0 10.420455000
1145 0 10.614310000
1146 0 10.938656000
1147 0 10.956516000
1148 0 10.999109000
1149 0 11.067770000
1198 0 10.756615000
1199 0 10.760130000
1200 0 10.796660000
1201 0 11.012132000
1202 0 11.143094000
1203 0 11.246251000
1236 0 10.957623000
1237 0 11.033603000
1238 0 11.070115000
1239 0 11.165155000
1240 0 11.223156000
1241 0 11.326310000
1292 0 10.900719000
1293 0 10.982637000
1294 0 11.033712000
1295 0 11.110586000
1296 0 11.173033000
1331 0 10.943969000
1332 0 10.998521000
1333 0 11.056695000
1334 0 11.078797000
1335 0 11.296576000
1336 0 11.307345000
1366 0 11.002781000
1367 0 11.137460000
1368 0 11.140793000
1369 0 11.164415000
1370 0 11.219874000
1371 0 11.242645000
1404 0 10.961204000
1405 0 10.976592000
1406 0 11.096817000
1407 0 11.158409000
1408 0 11.206499000
1409 0 11.390559000
1443 0 11.072184000
1444 0 11.134317000
1445 0 11.157850000
1446 0 11.234457000
1447 0 11.329527000
1448 0 11.360855000
1476 0 11.115015000
1477 0 11.199434000
1478 0 11.242105000
1479 0 11.310360000
1480 0 11.367101000
1513 0 11.112732000
1514 0 11.202478000
1515 0 11.258944000
1516 0 11.308850000
1517 0 11.392325000
1518 0 11.428464000
1568 0 11.045212000
1569 0 11.095053000
1570 0 11.144775000
1571 0 11.201272000
1587 0 11.106625000
1588 0 11.255225000
1656 0 10.725036000
1657 0 10.728399000
1658 0 10.753460000
1659 0 10.815784000
1660 0 10.872281000
1661 0 10.929751000
1715 0 10.460429000
1716 0 10.515319000
1717 0 10.560527000
1718 0 10.601199000
1720 0 10.714492000
1793 0 9.987965000
1794 0 10.117063000
1795 0 10.185098000
1796 0 10.421752000
1797 0 10.431039000
1798 0 10.480668000
1860 0 9.996988000
1861 0 10.067643000
1862 0 10.190083000
1863 0 10.265652000
1864 0 10.322330000
1865 0 10.421216000
1912 0 10.016453000
1913 0 10.103825000
1914 0 10.160415000
1915 0 10.230641000
1932 0 10.131145000
1933 0 10.228474000
2004 0 9.573252000
2005 0 9.824734000
2006 0 9.814773000
2007 0 9.804738000
2008 0 9.846459000
2009 0 9.927797000
2051 0 9.560231000
2052 0 9.623626000
2053 0 9.654671000
2054 0 9.717762000
2055 0 9.780881000
2094 0 9.511612000
2095 0 9.607325000
2096 0 9.670441000
2097 0 9.753611000
2098 0 9.817576000
2099 0 9.908647000
2143 0 9.512135000
2144 0 9.555326000
2145 0 9.644321000
2146 0 9.674965000
2147 0 9.823322000
2148 0 9.932982000
2206 0 9.389621000
2207 0 9.432890000
2208 0 9.549198000
2209 0 9.660574000
2210 0 9.710381000
2224 0 9.715478000
2274 0 9.329626000
2275 0 9.400994000
2276 0 9.546382000
2277 0 9.584356000
2278 0 9.674209000
2279 0 9.810542000
2328 0 9.405647000
2329 0 9.447888000
2330 0 9.532215000
2331 0 9.801778000
2332 0 9.805568000
2376 0 9.463958000
2377 0 9.532778000
2378 0 9.675092000
2379 0 9.744891000
2380 0 9.842221000
2381 0 9.965401000
2413 0 9.686086000
2414 0 9.749268000
2415 0 9.826074000
2416 0 9.882288000
2417 0 9.944952000
2418 0 10.004086000
2448 0 9.783643000
2449 0 9.906573000
2450 0 9.955778000
2451 0 10.025820000
2452 0 10.069112000
2453 0 10.298710000
2492 0 10.270076000
2493 0 10.506409000
2494 0 10.722907000
2495 0 10.886403000
2496 0 11.101220000
2534 0 10.827993000
2535 0 10.991300000
2536 0 11.182654000
2537 0 11.352094000
2538 0 11.515281000
2539 0 11.698303000
2580 0 11.575633000
2581 0 11.824694000
2582 0 12.194974000
2583 0 12.305184000
2584 0 12.604171000
2585 0 12.837331000
2622 0 12.721056000
2623 0 12.870810000
2624 0 13.012716000
2625 0 13.244624000
2626 0 13.340336000
2627 0 13.510146000
2678 0 13.112282000
2679 0 13.241195000
2680 0 13.385713000
2681 0 13.521676000
2682 0 13.616359000
2709 0 13.550220000
2710 0 13.647736000
2711 0 13.803199000
2712 0 14.019738000
2713 0 14.170999000
2714 0 14.319320000
2743 0 14.131166000
2744 0 14.261024000
2745 0 14.264112000
2746 0 14.280686000
2747 0 14.304378000
2748 0 14.373782000
2796 0 13.925582000
2797 0 13.994663000
2798 0 14.044841000
2799 0 14.087401000
2811 0 14.021194000
2812 0 14.341028000
2864 0 13.885738000
2865 0 14.028322000
2866 0 14.096812000
2867 0 14.114907000
2868 0 14.267256000
2869 0 14.340721000
2912 0 14.010547000
2913 0 14.053276000
2914 0 14.362422000
2915 0 14.378691000
2916 0 14.501223000
2954 0 14.208348000
2955 0 14.364515000
2956 0 14.410909000
2957 0 14.444740000
2958 0 14.475172000
2959 0 14.544395000
2997 0 14.277945000
2998 0 14.327604000
2999 0 14.344028000
3000 0 14.440500000
3097 0 13.493126000
3098 0 13.542785000
3099 0 13.686375000
3156 0 13.191672000
3157 0 13.201688000
3158 0 13.212957000
3159 0 13.216443000
3160 0 13.223159000
3274 0 12.112457000
3275 0 12.223399000
3276 0 12.372060000
3277 0 12.542841000
3278 0 12.628176000
3279 0 12.710001000
3334 0 12.276447000
3335 0 12.342738000
3336 0 12.409576000
3337 0 12.466048000
3338 0 12.538781000
3339 0 12.605071000
3377 0 12.291075000
3378 0 12.360664000
3379 0 12.419124000
3380 0 12.462041000
3381 0 12.531815000
3382 0 12.648918000
3435 0 12.195659000
3436 0 12.245298000
3437 0 12.321536000
3438 0 12.405193000
3439 0 12.488332000
3533 0 11.612049000
3534 0 11.680312000
3535 0 11.756826000
3536 0 11.839931000
3579 0 11.477393000
3580 0 11.627423000
3632 0 11.139963000
3633 0 11.268135000
3634 0 11.318130000
3690 0 10.781333000
3691 0 10.864443000
3692 0 11.028269000
3779 0 10.215355000
3780 0 10.285550000
3781 0 10.369145000
3791 0 10.347698000
3792 0 10.396895000
3834 0 9.986242000
3835 0 9.993017000
3836 0 10.062831000
3837 0 10.093172000
3838 0 10.142344000
3839 0 10.151903000
3841 0 10.191900000
3842 0 10.241622000
3843 0 10.324763000
3885 0 9.986226000
3886 0 10.007687000
3887 0 10.163764000
3926 0 9.881115000
3927 0 9.945326000
3928 0 10.013428000
3929 0 10.117224000
3930 0 10.227086000
4003 0 9.550788000
4004 0 9.623215000
4005 0 9.703633000
4006 0 9.760281000
4007 0 9.810165000
4010 0 9.872893000
4014 0 9.885597000
4015 0 9.962054000
4016 0 10.005394000
4017 0 10.048901000
4018 0 10.111714000
4019 0 10.154656000
4074 0 9.667920000
4075 0 9.744505000
4076 0 9.835240000
4077 0 9.911631000
4101 0 9.707800000
4102 0 9.757610000
4133 0 9.495563000
4134 0 9.545387000
4135 0 9.648178000
4136 0 9.739524000
4137 0 9.828210000
4138 0 10.023821000
4193 0 9.551224000
4194 0 9.628136000
4195 0 9.711895000
4196 0 9.806998000
4197 0 9.831333000
4198 0 9.847146000
4254 0 9.290712000
4255 0 9.299754000
4256 0 9.396810000
4257 0 9.467496000
4258 0 9.516548000
4320 0 9.039579000
4321 0 9.069157000
4322 0 9.079734000
4323 0 9.402436000
4324 0 9.471688000
4325 0 9.541427000
4371 0 9.134349000
4372 0 9.190143000
4373 0 9.373745000
4374 0 9.416260000
4375 0 9.426951000
4376 0 9.435811000
4413 0 9.113392000
4414 0 9.160824000
4415 0 9.186462000
4416 0 9.236311000
4417 0 9.371818000
4418 0 9.730683000
4433 0 9.688980000
4434 0 9.765526000
4435 0 9.808810000
4436 0 9.838718000
4437 0 9.948378000
4438 0 10.064902000
4506 0 9.486452000
4507 0 9.549447000
4508 0 9.652736000
4509 0 9.729071000
4510 0 9.831620000
4549 0 9.542379000
4550 0 9.598941000
4551 0 9.696251000
4552 0 9.791446000
4553 0 9.849223000
4554 0 9.911447000
4593 0 9.676006000
4594 0 9.759169000
4595 0 9.788203000
4596 0 9.872143000
4597 0 9.920768000
4598 0 9.978484000
4642 0 9.618162000
4643 0 9.680354000
4644 0 9.716835000
4645 0 9.747729000
4646 0 9.791039000
4647 0 9.855333000
4693 0 9.506614000
4694 0 9.603158000
4695 0 9.646222000
4696 0 9.729270000
4697 0 9.759188000
4749 0 9.322772000
4750 0 9.380645000
4751 0 9.410319000
4753 0 9.456075000
4754 0 9.526704000
4755 0 9.556407000
4784 0 9.328212000
4785 0 9.411665000
4786 0 9.584555000
4787 0 9.602875000
4788 0 9.645630000
4789 0 9.751228000
4811 0 9.644870000
4812 0 9.716246000
4813 0 9.759075000
4814 0 9.795827000
4815 0 9.830841000
4816 0 9.935467000
4864 0 9.540487000
4865 0 9.590544000
4866 0 9.639047000
4867 0 9.816852000
4868 0 9.886591000
4916 0 9.476471000
4917 0 9.519904000
4918 0 9.564661000
4919 0 9.639497000
4920 0 9.758797000
4921 0 9.759354000
4958 0 9.570693000
4959 0 9.652817000
4960 0 9.695410000
4961 0 9.746895000
4962 0 9.817094000
4963 0 9.912228000
4994 0 9.629617000
4995 0 9.688827000
4996 0 9.944309000
4997 0 10.097361000
4998 0 10.197040000
4999 0 10.240262000
5034 0 9.964387000
5035 0 10.028175000
5036 0 10.070783000
5037 0 10.159320000
5038 0 10.263789000
5039 0 10.332375000
5098 0 9.766738000
5099 0 9.795239000
5100 0 9.837658000
5101 0 9.868894000
5102 0 9.872594000
5103 0 9.911154000
5135 0 9.602827000
5136 0 9.620359000
5137 0 9.662169000
5138 0 9.713109000
5139 0 9.729932000
5179 0 9.359737000
5180 0 9.386816000
5181 0 9.422743000
5182 0 9.472435000
5183 0 9.502269000
5184 0 9.545031000
5241 0 9.005532000
5242 0 9.035244000
5243 0 9.057591000
5244 0 9.080483000
5245 0 9.109760000
5246 0 9.167846000
5277 0 8.878554000
5278 0 8.942377000
5279 0 9.020869000
5280 0 9.028687000
5281 0 9.058451000
5282 0 9.094986000
5352 0 8.408163000
5353 0 8.425963000
5354 0 8.494546000
5355 0 8.506090000
5356 0 8.527440000
5357 0 8.544324000
5405 0 8.070158000
5406 0 8.072015000
5407 0 8.101956000
5408 0 8.166263000
5409 0 8.243907000
5457 0 7.934668000
5458 0 7.957805000
5459 0 7.974273000
5460 0 7.997498000
5461 0 8.028163000
5462 0 8.071235000
5515 0 7.584130000
5516 0 7.639528000
5517 0 7.700642000
5518 0 7.721107000
5519 0 7.745037000
5520 0 7.762895000
5555 0 7.438342000
5556 0 7.554012000
5557 0 7.584871000
5558 0 7.627308000
5559 0 7.724970000
5560 0 7.739934000
5590 0 7.462184000
5591 0 7.485174000
5592 0 7.514478000
5593 0 7.527302000
5594 0 7.547645000
5637 0 7.196774000
5638 0 7.228489000
5639 0 7.242962000
5640 0 7.246784000
5641 0 7.289121000
5642 0 7.359016000
5669 0 7.117001000
5670 0 7.167758000
5671 0 7.217203000
5672 0 7.280728000
5673 0 7.310662000
5674 0 7.313840000
5727 0 6.820747000
5728 0 6.857253000
5729 0 6.867087000
5730 0 6.903562000
5731 0 7.061099000
5732 0 7.123545000
5768 0 6.776991000
5769 0 6.907705000
5770 0 6.937471000
5771 0 6.955373000
5772 0 7.002854000
5820 0 6.614241000
5821 0 6.637544000
5822 0 6.680492000
5823 0 6.723655000
5824 0 6.767667000
5825 0 6.783664000
5873 0 6.375851000
5874 0 6.404824000
5875 0 6.427755000
5876 0 6.517818000
5877 0 6.541751000
5878 0 6.605016000
5911 0 6.335959000
5912 0 6.380287000
5913 0 6.422358000
5914 0 6.471988000
5915 0 6.515214000
5916 0 6.586203000
5981 0 5.949891000
5982 0 6.006542000
5983 0 6.036865000
5984 0 6.095528000
5985 0 6.109394000
5986 0 6.126031000
6025 0 5.755286000
6026 0 5.772018000
6027 0 5.781771000
6028 0 5.798442000
6029 0 5.854939000
6030 0 5.877446000
6045 0 5.752015000
6046 0 5.770271000
6047 0 5.791458000
6048 0 5.940636000
6049 0 6.051331000
6067 0 6.034567000
6068 0 6.037289000
6069 0 6.040496000
6070 0 6.045375000
6071 0 6.053925000
6072 0 6.069592000
6095 0 5.876747000
6096 0 5.919632000
6097 0 5.942158000
6098 0 5.959015000
6099 0 5.988994000
6100 0 6.011278000
6118 0 5.850125000
6119 0 5.859530000
6120 0 5.875567000
6121 0 5.891229000
6122 0 5.900912000
6123 0 5.911817000
6146 0 5.770642000
6147 0 5.807118000
6148 0 5.843840000
6149 0 6.000986000
6150 0 6.008745000
6165 0 5.856229000
6166 0 5.846237000
6167 0 5.871758000
6168 0 5.881601000
6169 0 5.903723000
6170 0 5.934221000
6205 0 5.598520000
6206 0 5.607040000
6207 0 5.617982000
6208 0 5.639929000
6209 0 5.872816000
6210 0 5.862884000
6228 0 5.679910000
6229 0 5.669910000
6230 0 5.659890000
6231 0 5.653695000
6232 0 5.643722000
6233 0 5.633688000
6253 0 5.430231000
6254 0 5.420198000
6255 0 5.415778000
6256 0 5.424726000
6257 0 5.549154000
6290 0 5.238708000
6291 0 5.263097000
6292 0 5.312554000
6293 0 5.329625000
6294 0 5.349753000
6295 0 5.361325000
6314 0 5.209118000
6315 0 5.228168000
6316 0 5.288569000
6317 0 5.305498000
6318 0 5.332729000
6319 0 5.344731000
6337 0 5.180638000
6338 0 5.197646000
6339 0 5.221057000
6340 0 5.264614000
6341 0 5.274084000
6342 0 5.297290000
6365 0 5.096425000
6366 0 5.119311000
6367 0 5.204191000
6368 0 5.218174000
6369 0 5.252884000
6370 0 5.317866000
6402 0 5.018849000
6403 0 5.022060000
6404 0 5.038487000
6405 0 5.048629000
6406 0 5.058184000
6440 0 4.738440000
6441 0 4.775159000
6442 0 4.791644000
6443 0 4.810064000
6444 0 4.838442000
6445 0 4.869118000
6468 0 4.675412000
6469 0 4.738041000
6470 0 4.754526000
6471 0 4.784317000
6472 0 4.800777000
6473 0 4.817265000
6501 0 4.564395000
6502 0 4.580334000
6503 0 4.605583000
6504 0 4.828523000
6505 0 4.917042000
6506 0 4.934746000
6533 0 4.719164000
6534 0 4.722378000
6535 0 4.731876000
6536 0 4.748422000
6537 0 4.765305000
6538 0 4.768247000
6558 0 4.598098000
6559 0 4.634211000
6560 0 4.663943000
6561 0 4.661082000
6562 0 4.670582000
6577 0 4.685758000
6578 0 4.705877000
6579 0 4.770671000
6580 0 4.841330000
6581 0 4.903805000
6582 0 4.927650000
6628 0 4.505658000
6629 0 4.535481000
6630 0 4.664854000
6631 0 4.742621000
6632 0 4.779100000
6633 0 4.834269000
6641 0 4.794206000
6642 0 4.864006000
6643 0 4.952471000
6644 0 5.009064000
6645 0 5.047156000
6646 0 5.088667000
6660 0 5.007173000
6661 0 5.056007000
6662 0 5.080461000
6663 0 5.137127000
6664 0 5.185668000
6665 0 5.356725000
6680 0 5.263881000
6681 0 5.318191000
6682 0 5.355581000
6683 0 5.432896000
6684 0 5.481978000
6707 0 5.294619000
6708 0 5.445080000
6709 0 5.451750000
6710 0 5.485452000
6711 0 5.540483000
6712 0 5.690730000
6723 0 5.594362000
6724 0 5.584388000
6725 0 5.625870000
6726 0 5.656095000
6727 0 5.685490000
6728 0 5.721143000
6741 0 5.602090000
6742 0 5.629284000
6743 0 5.641373000
6744 0 5.651117000
6745 0 5.672731000
6746 0 5.684548000
6752 0 5.677291000
6753 0 5.687653000
6754 0 5.710192000
6755 0 5.724019000
6756 0 5.730466000
6774 0 5.573453000
6775 0 5.593258000
6776 0 5.599369000
6777 0 5.622752000
6778 0 5.625541000
6779 0 5.643003000
6794 0 5.496244000
6795 0 5.525855000
6796 0 5.549880000
6797 0 5.606987000
6798 0 5.636598000
6799 0 5.666119000
6815 0 5.523688000
6816 0 5.559343000
6817 0 5.576838000
6818 0 5.608928000
6819 0 5.836291000
6820 0 5.892026000
6834 0 5.789540000
6835 0 5.820159000
6836 0 5.895760000
6837 0 6.006160000
6838 0 6.065251000
6839 0 6.171676000
6862 0 6.097709000
6863 0 6.115420000
6864 0 6.445140000
6865 0 6.534941000
6866 0 6.543249000
6878 0 6.428532000
6879 0 6.484325000
6880 0 6.548509000
6881 0 6.618523000
6882 0 6.761234000
6883 0 6.887642000
6895 0 6.816026000
6896 0 6.872502000
6897 0 6.988961000
6898 0 7.106246000
6899 0 7.228599000
6900 0 7.298402000
6918 0 7.254366000
6919 0 7.338356000
6920 0 7.434902000
6921 0 7.490233000
6922 0 7.546740000
6923 0 7.631174000
6961 0 7.310982000
6962 0 7.400833000
6963 0 7.464046000
6964 0 7.547124000
6965 0 7.617140000
6966 0 7.712243000
6976 0 7.832198000
6977 0 7.837671000
6978 0 7.899661000
6979 0 7.956924000
6980 0 8.006641000
7006 0 7.851879000
7007 0 7.984699000
7008 0 8.081176000
7009 0 8.208109000
7010 0 8.294146000
7011 0 8.350682000
7039 0 8.132272000
7040 0 8.328109000
7041 0 8.410555000
7042 0 8.461256000
7043 0 8.463917000
7044 0 8.680030000
7080 0 8.393634000
7081 0 8.397057000
7082 0 8.400391000
7083 0 8.409828000
7084 0 8.613056000
7085 0 8.770779000
7117 0 8.537027000
7118 0 8.628263000
7119 0 8.751478000
7120 0 8.887928000
7121 0 8.977809000
7122 0 9.100985000
7163 0 8.792869000
7164 0 8.852118000
7165 0 8.915338000
7166 0 9.006501000
7167 0 9.068798000
7207 0 8.757090000
7208 0 8.833177000
7209 0 8.874839000
7210 0 8.947266000
7211 0 9.015969000
7212 0 9.090533000
7237 0 8.942418000
7238 0 8.994004000
7239 0 9.147935000
7240 0 9.272145000
7241 0 9.395531000
7242 0 9.606750000
7260 0 9.516926000
7261 0 9.646752000
7262 0 9.789921000
7263 0 10.033561000
7264 0 10.078583000
7265 0 10.175195000
7278 0 10.136045000
7279 0 10.219155000
7280 0 10.288835000
7281 0 10.338768000
7282 0 10.460666000
7291 0 10.463570000
7292 0 10.540240000
7293 0 10.709044000
7294 0 10.825902000
7295 0 10.888164000
7296 0 10.931385000
7304 0 10.902306000
7305 0 10.926786000
7306 0 10.996404000
7307 0 11.106692000
7308 0 11.109958000
7309 0 11.126388000
7329 0 10.936482000
7330 0 10.956996000
7331 0 10.996127000
7332 0 11.019786000
7333 0 11.069152000
7334 0 11.144814000
7371 0 10.788154000
7372 0 10.798456000
7373 0 10.827770000
7374 0 10.964315000
7375 0 10.994685000
7376 0 11.166081000
7427 0 10.792378000
7428 0 10.814694000
7429 0 10.853188000
7430 0 10.881485000
7431 0 10.912313000
7479 0 10.689406000
7480 0 10.679313000
7481 0 10.695559000
7482 0 10.740026000
7483 0 11.103498000
7484 0 11.118183000
7535 0 10.619703000
7536 0 10.684196000
7537 0 10.892300000
7538 0 10.961914000
7539 0 11.039771000
7540 0 11.116498000
7599 0 10.635767000
7600 0 10.798861000
7601 0 10.841991000
7602 0 10.917134000
7603 0 10.988380000
7604 0 11.088011000
7647 0 10.672651000
7648 0 10.675950000
7649 0 10.678734000
7650 0 10.756314000
7651 0 10.806258000
7711 0 10.254858000
7712 0 10.405382000
7713 0 10.868837000
7714 0 10.892160000
7715 0 10.896014000
7716 0 10.917426000
7749 0 10.656138000
7750 0 10.659138000
7751 0 10.676454000
7752 0 10.951273000
7753 0 11.088123000
7754 0 11.192410000
7808 0 10.730260000
7809 0 10.786696000
7810 0 10.824393000
7811 0 10.825381000
7812 0 10.836129000
7813 0 10.956558000
7857 0 10.579023000
7858 0 10.668300000
7859 0 10.715643000
7860 0 10.802170000
7873 0 10.749677000
7874 0 10.792711000
7924 0 10.324428000
7925 0 10.432287000
7926 0 10.510615000
7927 0 10.566930000
7928 0 10.642644000
7992 0 10.086301000
7993 0 10.165504000
7994 0 10.185073000
7995 0 10.228173000
7996 0 10.319034000
7997 0 10.386610000
8038 0 9.991806000
8039 0 10.061534000
8040 0 10.091009000
8041 0 10.139021000
8042 0 10.231402000
8043 0 10.294093000
8083 0 9.966169000
8084 0 10.030723000
8085 0 10.073865000
8086 0 10.124991000
8087 0 10.138638000
8088 0 10.217292000
8153 0 9.608971000
8154 0 9.678777000
8155 0 9.793735000
8156 0 9.872235000
8157 0 9.933349000
8240 0 9.256199000
8241 0 9.434678000
8242 0 9.490745000
8243 0 9.612643000
8244 0 9.670694000
8245 0 9.732296000
8293 0 9.312776000
8294 0 9.363565000
8295 0 9.392475000
8296 0 9.455420000
8297 0 9.712103000
8298 0 9.742535000
8345 0 9.280226000
8346 0 9.288003000
8347 0 9.323654000
8348 0 9.387810000
8349 0 9.404208000
8350 0 9.479103000
8372 0 9.316118000
8373 0 9.360345000
8374 0 9.389374000
8375 0 9.406625000
8376 0 9.429052000
8377 0 9.454933000
8399 0 9.336547000
8400 0 9.378454000
8401 0 9.414990000
8402 0 9.441407000
8403 0 9.501992000
8453 0 9.146629000
8454 0 9.195556000
8455 0 9.226315000
8456 0 9.262214000
8457 0 9.279292000
8458 0 9.307386000
8497 0 9.005154000
8498 0 9.016698000
8499 0 9.006728000
8500 0 9.021870000
8501 0 9.185799000
8502 0 9.248349000
8548 0 8.793853000
8549 0 8.831790000
8550 0 8.892446000
8551 0 8.922759000
8552 0 8.966252000
8553 0 8.996136000
8613 0 8.412154000
8614 0 8.416007000
8615 0 8.460077000
8616 0 8.450105000
8617 0 8.565313000
8618 0 8.614450000
8663 0 8.197975000
8664 0 8.226606000
8665 0 8.243825000
8666 0 8.340358000
8667 0 8.382095000
8693 0 8.138791000
8694 0 8.168343000
8695 0 8.189647000
8696 0 8.215078000
8697 0 8.264949000
8698 0 8.294347000
8743 0 7.865125000
8765 0 7.692299000
8766 0 7.708998000
8767 0 7.779535000
8768 0 7.829775000
8769 0 7.859201000
8831 0 7.242202000
8832 0 7.257497000
