parameters PADDING 21, 
398 0 0.317492000
399 0 0.315348000
400 0 0.315211000
401 0 0.316142000
402 0 0.321875000
403 0 0.316706000
404 0 0.320517000
405 0 0.316479000
406 0 0.316315000
407 0 0.316123000
408 0 0.315589000
409 0 0.315793000
410 0 0.316605000
411 0 0.315437000
412 0 0.322262000
413 0 0.316082000
414 0 0.316016000
415 0 0.316829000
416 0 0.315649000
417 0 0.316525000
418 0 0.315351000
419 0 0.315147000
420 0 0.321145000
421 0 0.320820000
422 0 0.332609000
423 0 0.324441000
424 0 0.325350000
425 0 0.315386000
426 0 0.315734000
427 0 0.317857000
428 0 0.315675000
429 0 0.315507000
430 0 0.315307000
431 0 0.315141000
432 0 0.318977000
433 0 0.315851000
434 0 0.315725000
435 0 0.315558000
436 0 0.316366000
437 0 0.316194000
438 0 0.315014000
439 0 0.315824000
440 0 0.316771000
441 0 0.316647000
442 0 0.316524000
443 0 0.315420000
444 0 0.316335000
445 0 0.316201000
446 0 0.339165000
447 0 0.329176000
448 0 0.326697000
449 0 0.331602000
450 0 0.332375000
451 0 0.324211000
452 0 0.326423000
453 0 0.321860000
454 0 0.315751000
455 0 0.315586000
456 0 0.316421000
457 0 0.316250000
458 0 0.320356000
459 0 0.314296000
460 0 0.315241000
461 0 0.315768000
462 0 0.324699000
463 0 0.316443000
464 0 0.315339000
465 0 0.316223000
466 0 0.316191000
467 0 0.316052000
468 0 0.315919000
469 0 0.315915000
470 0 0.315645000
471 0 0.315281000
472 0 0.315606000
473 0 0.315381000
474 0 0.317275000
475 0 0.316121000
476 0 0.316054000
477 0 0.315980000
478 0 0.315911000
479 0 0.322821000
480 0 0.315716000
481 0 0.322613000
482 0 0.315502000
483 0 0.316624000
484 0 0.317167000
485 0 0.318238000
486 0 0.316169000
487 0 0.315969000
488 0 0.315830000
489 0 0.315663000
490 0 0.318515000
491 0 0.315427000
492 0 0.317278000
493 0 0.315115000
494 0 0.316989000
495 0 0.314843000
496 0 0.315660000
497 0 0.315532000
498 0 0.315371000
499 0 0.315210000
500 0 0.316083000
501 0 0.320893000
502 0 0.316702000
503 0 0.319555000
504 0 0.316411000
505 0 0.315240000
506 0 0.317130000
507 0 0.315981000
508 0 0.315795000
509 0 0.315606000
510 0 0.316785000
511 0 0.320406000
512 0 0.316089000
513 0 0.315999000
514 0 0.315836000
515 0 0.315394000
516 0 0.315512000
517 0 0.315344000
518 0 0.315543000
519 0 0.316383000
520 0 0.314169000
521 0 0.319005000
522 0 0.315811000
523 0 0.315674000
524 0 0.315472000
525 0 0.314323000
526 0 0.315198000
527 0 0.315038000
528 0 0.315486000
529 0 0.317309000
530 0 0.315583000
531 0 0.317981000
532 0 0.315801000
533 0 0.324586000
534 0 0.315724000
535 0 0.315319000
536 0 0.318175000
537 0 0.315022000
538 0 0.315953000
539 0 0.315661000
540 0 0.315490000
541 0 0.319289000
542 0 0.315118000
543 0 0.316064000
544 0 0.315809000
545 0 0.315680000
546 0 0.315487000
547 0 0.316366000
548 0 0.315192000
549 0 0.316008000
550 0 0.315420000
551 0 0.315685000
552 0 0.315523000
553 0 0.315369000
554 0 0.315201000
555 0 0.317020000
556 0 0.315850000
557 0 0.315600000
558 0 0.315492000
559 0 0.322314000
560 0 0.316164000
561 0 0.315972000
562 0 0.317789000
563 0 0.316661000
564 0 0.318486000
565 0 0.315340000
566 0 0.316155000
567 0 0.316090000
568 0 0.315898000
569 0 0.315732000
570 0 0.315573000
571 0 0.315403000
572 0 0.323268000
573 0 0.316150000
574 0 0.315966000
575 0 0.315808000
576 0 0.315641000
577 0 0.315479000
578 0 0.315165000
579 0 0.316102000
580 0 0.314931000
581 0 0.315738000
582 0 0.315573000
583 0 0.315480000
584 0 0.316080000
585 0 0.316104000
586 0 0.316738000
587 0 0.314378000
588 0 0.315648000
589 0 0.315480000
590 0 0.321180000
591 0 0.315125000
592 0 0.315363000
593 0 0.314280000
594 0 0.315712000
595 0 0.315545000
596 0 0.315382000
597 0 0.317203000
598 0 0.315028000
599 0 0.316022000
600 0 0.323882000
601 0 0.315543000
602 0 0.316386000
603 0 0.314670000
604 0 0.316132000
605 0 0.315938000
606 0 0.315767000
607 0 0.316607000
608 0 0.315397000
609 0 0.315197000
610 0 0.320030000
611 0 0.315862000
612 0 0.315689000
613 0 0.321376000
614 0 0.332007000
615 0 0.323989000
616 0 0.331966000
617 0 0.321881000
618 0 0.315578000
619 0 0.317079000
620 0 0.335221000
621 0 0.325134000
622 0 0.315314000
623 0 0.324732000
624 0 0.315835000
625 0 0.315362000
626 0 0.315188000
627 0 0.316027000
628 0 0.315458000
629 0 0.315664000
630 0 0.326915000
631 0 0.316865000
632 0 0.333224000
633 0 0.325886000
634 0 0.328857000
635 0 0.323654000
636 0 0.317530000
637 0 0.315338000
638 0 0.319170000
639 0 0.316982000
640 0 0.318949000
641 0 0.315638000
642 0 0.316525000
643 0 0.316213000
644 0 0.324195000
645 0 0.316008000
646 0 0.317738000
647 0 0.316568000
648 0 0.315519000
649 0 0.315351000
650 0 0.316157000
651 0 0.324987000
652 0 0.324866000
653 0 0.316161000
654 0 0.315506000
655 0 0.319217000
656 0 0.315840000
657 0 0.317963000
658 0 0.315693000
659 0 0.315653000
660 0 0.317474000
661 0 0.316298000
662 0 0.316179000
663 0 0.315055000
664 0 0.315929000
665 0 0.317846000
666 0 0.315603000
667 0 0.315469000
668 0 0.324530000
669 0 0.324245000
670 0 0.316026000
671 0 0.315936000
672 0 0.315215000
673 0 0.315202000
674 0 0.315600000
675 0 0.315444000
676 0 0.315313000
677 0 0.315180000
678 0 0.316973000
679 0 0.315346000
680 0 0.317800000
681 0 0.335671000
682 0 0.326884000
683 0 0.322477000
684 0 0.316297000
685 0 0.316120000
686 0 0.315984000
687 0 0.315815000
688 0 0.315697000
689 0 0.322614000
690 0 0.316497000
691 0 0.326387000
692 0 0.316542000
693 0 0.315281000
694 0 0.317149000
695 0 0.315113000
696 0 0.316945000
697 0 0.315893000
698 0 0.316738000
699 0 0.327624000
700 0 0.321330000
701 0 0.316186000
702 0 0.323170000
703 0 0.315865000
704 0 0.314730000
705 0 0.316613000
706 0 0.321026000
707 0 0.316471000
708 0 0.316334000
709 0 0.321173000
710 0 0.316101000
711 0 0.314839000
712 0 0.316808000
713 0 0.332693000
714 0 0.322722000
715 0 0.316359000
716 0 0.315213000
717 0 0.315960000
718 0 0.315912000
719 0 0.322744000
720 0 0.315617000
721 0 0.315447000
722 0 0.315311000
723 0 0.333173000
724 0 0.333007000
725 0 0.325699000
726 0 0.334686000
727 0 0.325857000
728 0 0.322338000
729 0 0.329040000
730 0 0.319083000
731 0 0.316080000
732 0 0.315918000
733 0 0.315661000
734 0 0.315500000
735 0 0.315923000
736 0 0.315216000
737 0 0.315083000
738 0 0.315926000
739 0 0.328792000
740 0 0.321613000
741 0 0.318027000
742 0 0.325276000
743 0 0.330172000
744 0 0.320177000
745 0 0.315896000
746 0 0.315724000
747 0 0.326606000
748 0 0.319393000
749 0 0.333148000
750 0 0.323220000
751 0 0.320394000
752 0 0.315623000
753 0 0.316465000
754 0 0.315883000
755 0 0.315329000
756 0 0.315157000
757 0 0.314963000
758 0 0.321942000
759 0 0.323518000
760 0 0.315457000
761 0 0.315301000
762 0 0.317122000
763 0 0.317969000
764 0 0.315830000
765 0 0.316684000
766 0 0.320243000
767 0 0.326213000
768 0 0.316224000
769 0 0.321002000
770 0 0.318820000
771 0 0.315663000
772 0 0.315467000
773 0 0.316188000
774 0 0.316116000
775 0 0.317000000
776 0 0.315829000
777 0 0.316638000
778 0 0.316440000
779 0 0.317676000
780 0 0.315621000
781 0 0.320854000
782 0 0.318771000
783 0 0.317596000
784 0 0.322407000
785 0 0.316269000
786 0 0.316113000
787 0 0.315733000
788 0 0.329117000
789 0 0.321574000
790 0 0.315394000
791 0 0.316356000
792 0 0.316076000
793 0 0.315909000
794 0 0.315836000
795 0 0.315546000
796 0 0.315540000
797 0 0.316233000
798 0 0.323042000
799 0 0.315825000
800 0 0.315689000
801 0 0.315525000
802 0 0.316214000
803 0 0.316164000
804 0 0.316173000
805 0 0.315837000
806 0 0.315667000
807 0 0.332408000
808 0 0.323544000
809 0 0.319201000
810 0 0.317085000
811 0 0.318935000
812 0 0.316788000
813 0 0.325593000
814 0 0.320423000
815 0 0.315250000
816 0 0.316112000
817 0 0.315876000
818 0 0.324674000
819 0 0.316565000
820 0 0.316402000
821 0 0.315228000
822 0 0.316036000
823 0 0.318853000
824 0 0.315708000
825 0 0.315544000
826 0 0.316382000
827 0 0.316179000
828 0 0.319671000
829 0 0.315806000
830 0 0.323787000
831 0 0.318462000
832 0 0.315303000
833 0 0.315687000
834 0 0.317027000
835 0 0.315863000
836 0 0.316709000
837 0 0.315536000
838 0 0.316352000
839 0 0.316191000
840 0 0.315873000
841 0 0.315828000
842 0 0.315634000
843 0 0.317365000
844 0 0.316381000
845 0 0.315211000
846 0 0.317024000
847 0 0.316849000
848 0 0.319303000
849 0 0.317486000
850 0 0.316423000
851 0 0.316128000
852 0 0.316048000
853 0 0.315423000
854 0 0.316608000
855 0 0.315438000
856 0 0.338286000
857 0 0.328291000
858 0 0.321926000
859 0 0.316607000
860 0 0.315586000
861 0 0.318410000
862 0 0.316264000
863 0 0.316104000
864 0 0.316922000
865 0 0.326764000
866 0 0.316739000
867 0 0.326364000
868 0 0.317463000
869 0 0.326024000
870 0 0.318832000
871 0 0.336817000
872 0 0.581639000
873 0 0.571674000
874 0 0.609519000
875 0 0.599519000
876 0 0.589494000
877 0 0.579433000
878 0 0.569409000
879 0 0.559378000
880 0 0.549322000
881 0 0.539353000
882 0 0.529330000
883 0 0.519270000
884 0 0.509247000
885 0 0.499267000
886 0 0.489216000
887 0 0.479197000
888 0 0.469141000
889 0 0.459114000
890 0 0.449086000
891 0 0.439024000
892 0 0.428999000
893 0 0.418971000
894 0 0.408912000
895 0 0.398887000
896 0 0.388830000
897 0 0.378811000
898 0 0.368785000
899 0 0.358730000
900 0 0.348704000
901 0 0.338653000
902 0 0.328628000
903 0 0.318609000
904 0 0.315918000
905 0 0.315721000
906 0 0.315564000
907 0 0.324281000
908 0 0.319393000
909 0 0.317061000
910 0 0.315895000
911 0 0.315706000
912 0 0.315546000
913 0 0.315511000
914 0 0.316299000
915 0 0.315135000
916 0 0.315977000
917 0 0.325792000
918 0 0.316950000
919 0 0.317517000
920 0 0.318211000
921 0 0.316157000
922 0 0.316782000
923 0 0.322790000
924 0 0.315729000
925 0 0.315568000
926 0 0.315406000
927 0 0.322232000
928 0 0.316051000
929 0 0.315853000
930 0 0.315690000
931 0 0.315522000
932 0 0.315358000
933 0 0.320145000
934 0 0.316114000
935 0 0.315950000
936 0 0.316005000
937 0 0.316602000
938 0 0.316404000
939 0 0.316243000
940 0 0.317939000
941 0 0.316892000
942 0 0.315718000
943 0 0.315653000
945 0 0.316296000
946 0 0.316132000
947 0 0.317980000
948 0 0.315801000
949 0 0.315665000
950 0 0.315440000
951 0 0.320004000
952 0 0.317277000
953 0 0.319840000
954 0 0.317665000
955 0 0.325249000
956 0 0.316387000
957 0 0.316318000
958 0 0.316127000
959 0 0.317981000
960 0 0.316658000
961 0 0.316864000
962 0 0.321340000
963 0 0.316362000
964 0 0.316201000
965 0 0.315031000
966 0 0.316854000
967 0 0.317755000
968 0 0.315547000
969 0 0.316725000
970 0 0.316193000
971 0 0.316150000
972 0 0.316847000
973 0 0.315897000
974 0 0.316593000
975 0 0.317649000
976 0 0.314949000
977 0 0.318087000
978 0 0.316891000
979 0 0.315666000
980 0 0.315410000
981 0 0.315398000
982 0 0.317122000
983 0 0.317962000
984 0 0.315915000
985 0 0.316639000
986 0 0.324436000
987 0 0.315534000
988 0 0.316187000
989 0 0.316997000
990 0 0.333856000
991 0 0.323892000
992 0 0.320279000
993 0 0.318222000
994 0 0.316192000
995 0 0.319020000
996 0 0.325756000
997 0 0.316861000
998 0 0.316516000
999 0 0.317327000
1000 0 0.319023000
1001 0 0.318029000
1002 0 0.315816000
1003 0 0.315718000
1004 0 0.317414000
1005 0 0.318371000
1006 0 0.322108000
1007 0 0.315899000
1008 0 0.316739000
1009 0 0.315312000
1010 0 0.315569000
1011 0 0.315400000
1012 0 0.315086000
1013 0 0.316044000
1014 0 0.316727000
1015 0 0.316593000
1016 0 0.319538000
1017 0 0.315337000
1018 0 0.316137000
1019 0 0.315004000
1020 0 0.315807000
1021 0 0.315740000
1022 0 0.316656000
1023 0 0.315484000
1024 0 0.315287000
1025 0 0.316159000
1026 0 0.333974000
1027 0 0.325077000
1028 0 0.316543000
1029 0 0.319309000
1030 0 0.316274000
1031 0 0.314952000
1032 0 0.317022000
1033 0 0.315694000
1034 0 0.316534000
1035 0 0.315354000
1036 0 0.325163000
1037 0 0.316292000
1038 0 0.315971000
1039 0 0.316109000
1040 0 0.315516000
1041 0 0.315507000
1042 0 0.316420000
1043 0 0.316288000
1044 0 0.317991000
1045 0 0.316943000
1046 0 0.318758000
1047 0 0.316576000
1048 0 0.316411000
1049 0 0.315639000
1050 0 0.316055000
1051 0 0.319885000
1052 0 0.316983000
1053 0 0.317642000
1054 0 0.316467000
1055 0 0.315393000
1056 0 0.320082000
1057 0 0.316032000
1058 0 0.315866000
1059 0 0.317677000
1060 0 0.316503000
1061 0 0.318162000
1062 0 0.316235000
1063 0 0.316074000
1064 0 0.315913000
1065 0 0.318617000
1066 0 0.315639000
1067 0 0.315380000
1068 0 0.316189000
1069 0 0.315930000
1070 0 0.315731000
1071 0 0.315565000
1072 0 0.317482000
1073 0 0.317489000
1074 0 0.322060000
1075 0 0.316035000
1076 0 0.314305000
1077 0 0.318723000
1078 0 0.317393000
1079 0 0.316398000
1080 0 0.315158000
1081 0 0.314992000
1082 0 0.315932000
1083 0 0.317789000
1084 0 0.315615000
1085 0 0.322588000
1086 0 0.317265000
1087 0 0.315078000
1088 0 0.316075000
1089 0 0.315879000
1090 0 0.315706000
1091 0 0.316663000
1092 0 0.315497000
1093 0 0.314817000
1094 0 0.315993000
1095 0 0.322808000
1096 0 0.315660000
1097 0 0.316465000
1098 0 0.315287000
1099 0 0.317287000
1100 0 0.316048000
1101 0 0.315876000
1102 0 0.315686000
1103 0 0.316500000
1104 0 0.315446000
1105 0 0.319278000
1106 0 0.318876000
1107 0 0.315813000
1108 0 0.315624000
1109 0 0.317448000
1110 0 0.316399000
1111 0 0.315103000
1112 0 0.315888000
1113 0 0.315874000
1114 0 0.315745000
1115 0 0.324156000
1116 0 0.315267000
1117 0 0.316107000
1118 0 0.314902000
1119 0 0.315687000
1120 0 0.317689000
1121 0 0.316515000
1122 0 0.317240000
1123 0 0.316192000
1124 0 0.316127000
1125 0 0.320599000
1126 0 0.315184000
1127 0 0.315477000
1128 0 0.315438000
1129 0 0.316256000
1130 0 0.316087000
1131 0 0.315991000
1132 0 0.315827000
1133 0 0.315658000
1134 0 0.315490000
1135 0 0.316181000
1136 0 0.315007000
1137 0 0.316237000
1138 0 0.316750000
1139 0 0.315607000
1140 0 0.315406000
1141 0 0.315332000
1142 0 0.316262000
1143 0 0.316098000
1144 0 0.315938000
1145 0 0.315804000
1146 0 0.315701000
1147 0 0.315422000
1148 0 0.316233000
1149 0 0.316073000
1150 0 0.315906000
1151 0 0.315810000
1152 0 0.315527000
1153 0 0.316583000
1154 0 0.323466000
1155 0 0.319379000
1156 0 0.316228000
1157 0 0.316060000
1158 0 0.315898000
1159 0 0.315761000
1160 0 0.315653000
1161 0 0.317387000
1162 0 0.316006000
1163 0 0.316116000
1164 0 0.315829000
1165 0 0.316674000
1166 0 0.315501000
1167 0 0.316343000
1168 0 0.327225000
1169 0 0.317234000
1170 0 0.315885000
1171 0 0.323726000
1172 0 0.315570000
1173 0 0.315373000
1174 0 0.316189000
1175 0 0.322036000
1176 0 0.315861000
1177 0 0.315694000
1178 0 0.315620000
1179 0 0.315731000
1180 0 0.316234000
1181 0 0.315530000
1182 0 0.324988000
1183 0 0.316162000
1184 0 0.315695000
1185 0 0.316324000
1186 0 0.314727000
1187 0 0.315536000
1188 0 0.316986000
1189 0 0.315815000
1190 0 0.322640000
1191 0 0.315555000
1192 0 0.315395000
1193 0 0.315204000
1194 0 0.316049000
1195 0 0.317230000
1196 0 0.316701000
1197 0 0.315523000
1198 0 0.315321000
1199 0 0.315426000
1200 0 0.320086000
1201 0 0.315995000
1202 0 0.315643000
1203 0 0.316760000
1204 0 0.315555000
1205 0 0.318404000
1206 0 0.315911000
1207 0 0.317023000
1208 0 0.315845000
1209 0 0.315678000
1210 0 0.315479000
1211 0 0.315411000
1212 0 0.316528000
1213 0 0.316053000
1214 0 0.322869000
1215 0 0.316687000
1216 0 0.318528000
1217 0 0.317316000
1218 0 0.326395000
1219 0 0.316460000
1220 0 0.315804000
1221 0 0.315704000
1222 0 0.317553000
1223 0 0.315491000
1224 0 0.324360000
1225 0 0.316133000
1226 0 0.316852000
1227 0 0.315669000
1228 0 0.319495000
1229 0 0.315417000
1230 0 0.316131000
1231 0 0.317031000
1232 0 0.316871000
1233 0 0.317716000
1234 0 0.318726000
1235 0 0.317434000
1236 0 0.316251000
1237 0 0.316076000
1238 0 0.315871000
1239 0 0.316706000
1240 0 0.324531000
1241 0 0.325337000
1242 0 0.322182000
1243 0 0.317011000
1244 0 0.325967000
1245 0 0.315967000
1246 0 0.316466000
1247 0 0.316295000
1248 0 0.316106000
1249 0 0.315911000
1250 0 0.317724000
1251 0 0.315574000
1252 0 0.317422000
1253 0 0.316372000
1254 0 0.318067000
1255 0 0.315609000
1256 0 0.321694000
1257 0 0.315512000
1258 0 0.324348000
1259 0 0.317161000
1260 0 0.316087000
1261 0 0.316990000
1262 0 0.316727000
1263 0 0.315671000
1264 0 0.326398000
1265 0 0.317501000
1266 0 0.318032000
1267 0 0.315846000
1268 0 0.317660000
1269 0 0.315386000
1270 0 0.316415000
1271 0 0.315827000
1272 0 0.315446000
1273 0 0.317993000
1274 0 0.325546000
1275 0 0.322571000
1276 0 0.325331000
1277 0 0.325158000
1278 0 0.316292000
1279 0 0.316796000
1280 0 0.316728000
1281 0 0.317572000
1282 0 0.315573000
1283 0 0.322210000
1284 0 0.315998000
1285 0 0.315856000
1286 0 0.315658000
1287 0 0.315485000
1288 0 0.319286000
1289 0 0.316128000
1290 0 0.316059000
1291 0 0.316871000
1292 0 0.315754000
1293 0 0.316501000
1294 0 0.314740000
1295 0 0.315150000
1296 0 0.328042000
1297 0 0.322772000
1298 0 0.325594000
1299 0 0.318407000
1300 0 0.317457000
1301 0 0.315152000
1302 0 0.319955000
1303 0 0.321832000
1304 0 0.316691000
1305 0 0.315454000
1306 0 0.316285000
1307 0 0.315077000
1308 0 0.316707000
1309 0 0.315745000
1310 0 0.315637000
1311 0 0.316464000
1312 0 0.317270000
1313 0 0.323107000
1314 0 0.315914000
1315 0 0.316715000
1316 0 0.315532000
1317 0 0.315360000
1318 0 0.316530000
1319 0 0.315168000
1320 0 0.315929000
1321 0 0.316772000
1322 0 0.315569000
1323 0 0.320497000
1324 0 0.316211000
1325 0 0.316045000
1326 0 0.317865000
1327 0 0.318705000
1328 0 0.316434000
1329 0 0.316328000
1330 0 0.316134000
1331 0 0.317157000
1332 0 0.315826000
1333 0 0.316661000
1334 0 0.316492000
1335 0 0.315308000
1336 0 0.315106000
1337 0 0.316183000
1338 0 0.315643000
1339 0 0.316566000
1340 0 0.317564000
1341 0 0.315230000
1342 0 0.316044000
1343 0 0.316854000
1344 0 0.315686000
1345 0 0.315523000
1346 0 0.315329000
1347 0 0.316173000
1348 0 0.316098000
1349 0 0.316821000
1350 0 0.315642000
1351 0 0.316478000
1352 0 0.315300000
1353 0 0.316096000
1354 0 0.315922000
1355 0 0.315720000
1356 0 0.316517000
1357 0 0.315332000
1358 0 0.316165000
1359 0 0.315991000
1360 0 0.315792000
1361 0 0.317638000
