--------- beginning of /dev/log/main
D/UDP-TIMING(12522): 2732 0 -0.496795000
D/UDP-TIMING(12522): 2733 0 -0.495989000
D/UDP-TIMING(12522): 2734 0 -0.494116000
D/UDP-TIMING(12522): 2735 0 -0.497274000
D/UDP-TIMING(12522): 2736 0 -0.496927000
D/UDP-TIMING(12522): 2737 0 -0.495512000
D/UDP-TIMING(12522): 2738 0 -0.496116000
D/UDP-TIMING(12522): 2739 0 -0.496707000
D/UDP-TIMING(12522): 2740 0 -0.493342000
D/UDP-TIMING(12522): 2741 0 -0.496476000
D/UDP-TIMING(12522): 2742 0 -0.496470000
D/UDP-TIMING(12522): 2743 0 -0.494171000
D/UDP-TIMING(12522): 2744 0 -0.495882000
D/UDP-TIMING(12522): 2745 0 -0.496924000
D/UDP-TIMING(12522): 2746 0 -0.496045000
D/UDP-TIMING(12522): 2747 0 -0.496766000
D/UDP-TIMING(12522): 2748 0 -0.495263000
D/UDP-TIMING(12522): 2749 0 -0.497017000
D/UDP-TIMING(12522): 2750 0 -0.491510000
D/UDP-TIMING(12522): 2751 0 -0.497358000
D/UDP-TIMING(12522): 2752 0 -0.495774000
D/UDP-TIMING(12522): 2753 0 -0.496526000
D/UDP-TIMING(12522): 2754 0 -0.495987000
D/UDP-TIMING(12522): 2755 0 -0.495151000
D/UDP-TIMING(12522): 2756 0 -0.495875000
D/UDP-TIMING(12522): 2757 0 -0.496971000
D/UDP-TIMING(12522): 2758 0 -0.496579000
D/UDP-TIMING(12522): 2759 0 -0.496734000
D/UDP-TIMING(12522): 2760 0 -0.491470000
D/UDP-TIMING(12522): 2761 0 -0.496860000
D/UDP-TIMING(12522): 2762 0 -0.495331000
D/UDP-TIMING(12522): 2763 0 -0.496135000
D/UDP-TIMING(12522): 2764 0 -0.497309000
D/UDP-TIMING(12522): 2765 0 -0.496867000
D/UDP-TIMING(12522): 2766 0 -0.496044000
D/UDP-TIMING(12522): 2767 0 -0.495794000
D/UDP-TIMING(12522): 2768 0 -0.496341000
D/UDP-TIMING(12522): 2769 0 -0.495529000
D/UDP-TIMING(12522): 2770 0 -0.496295000
D/UDP-TIMING(12522): 2771 0 -0.496464000
D/UDP-TIMING(12522): 2772 0 -0.495068000
D/UDP-TIMING(12522): 2773 0 -0.496854000
D/UDP-TIMING(12522): 2774 0 -0.495311000
D/UDP-TIMING(12522): 2775 0 -0.496489000
D/UDP-TIMING(12522): 2776 0 -0.496778000
D/UDP-TIMING(12522): 2777 0 -0.497577000
D/UDP-TIMING(12522): 2778 0 -0.496724000
D/UDP-TIMING(12522): 2779 0 -0.496338000
D/UDP-TIMING(12522): 2780 0 -0.495103000
D/UDP-TIMING(12522): 2781 0 -0.496673000
D/UDP-TIMING(12522): 2782 0 -0.493852000
D/UDP-TIMING(12522): 2783 0 -0.495637000
D/UDP-TIMING(12522): 2784 0 -0.496140000
D/UDP-TIMING(12522): 2785 0 -0.496367000
D/UDP-TIMING(12522): 2786 0 -0.496684000
D/UDP-TIMING(12522): 2787 0 -0.497330000
D/UDP-TIMING(12522): 2788 0 -0.495857000
D/UDP-TIMING(12522): 2789 0 -0.492981000
D/UDP-TIMING(12522): 2790 0 -0.497015000
D/UDP-TIMING(12522): 2791 0 -0.495322000
D/UDP-TIMING(12522): 2792 0 -0.496350000
D/UDP-TIMING(12522): 2793 0 -0.495622000
D/UDP-TIMING(12522): 2794 0 -0.496386000
D/UDP-TIMING(12522): 2795 0 -0.495934000
D/UDP-TIMING(12522): 2796 0 -0.495750000
D/UDP-TIMING(12522): 2797 0 -0.496812000
D/UDP-TIMING(12522): 2798 0 -0.494244000
D/UDP-TIMING(12522): 2799 0 -0.497100000
D/UDP-TIMING(12522): 2800 0 -0.495384000
D/UDP-TIMING(12522): 2801 0 -0.495732000
D/UDP-TIMING(12522): 2802 0 -0.496811000
D/UDP-TIMING(12522): 2803 0 -0.496711000
D/UDP-TIMING(12522): 2804 0 -0.494282000
D/UDP-TIMING(12522): 2805 0 -0.495458000
D/UDP-TIMING(12522): 2806 0 -0.497234000
D/UDP-TIMING(12522): 2807 0 -0.497416000
D/UDP-TIMING(12522): 2808 0 -0.496949000
D/UDP-TIMING(12522): 2809 0 -0.497107000
D/UDP-TIMING(12522): 2810 0 -0.497033000
D/UDP-TIMING(12522): 2811 0 -0.496477000
D/UDP-TIMING(12522): 2812 0 -0.495620000
D/UDP-TIMING(12522): 2813 0 -0.496388000
D/UDP-TIMING(12522): 2814 0 -0.488043000
D/UDP-TIMING(12522): 2815 0 -0.496235000
D/UDP-TIMING(12522): 2816 0 -0.496302000
D/UDP-TIMING(12522): 2817 0 -0.497026000
D/UDP-TIMING(12522): 2818 0 -0.496107000
D/UDP-TIMING(12522): 2819 0 -0.495997000
D/UDP-TIMING(12522): 2820 0 -0.494914000
D/UDP-TIMING(12522): 2821 0 -0.490994000
D/UDP-TIMING(12522): 2822 0 -0.496167000
D/UDP-TIMING(12522): 2823 0 -0.494266000
D/UDP-TIMING(12522): 2824 0 -0.496368000
D/UDP-TIMING(12522): 2825 0 -0.496659000
D/UDP-TIMING(12522): 2826 0 -0.495454000
D/UDP-TIMING(12522): 2827 0 -0.496621000
D/UDP-TIMING(12522): 2828 0 -0.496120000
D/UDP-TIMING(12522): 2829 0 -0.496234000
D/UDP-TIMING(12522): 2830 0 -0.497042000
D/UDP-TIMING(12522): 2831 0 -0.496604000
D/UDP-TIMING(12522): 2832 0 -0.494789000
D/UDP-TIMING(12522): 2833 0 -0.496574000
D/UDP-TIMING(12522): 2834 0 -0.496761000
D/UDP-TIMING(12522): 2835 0 -0.495340000
D/UDP-TIMING(12522): 2836 0 -0.497125000
D/UDP-TIMING(12522): 2837 0 -0.497223000
D/UDP-TIMING(12522): 2838 0 -0.497327000
D/UDP-TIMING(12522): 2839 0 -0.493107000
D/UDP-TIMING(12522): 2840 0 -0.496607000
D/UDP-TIMING(12522): 2841 0 -0.480144000
D/UDP-TIMING(12522): 2842 0 -0.488283000
D/UDP-TIMING(12522): 2843 0 -0.488451000
D/UDP-TIMING(12522): 2844 0 -0.487646000
D/UDP-TIMING(12522): 2845 0 -0.488917000
D/UDP-TIMING(12522): 2846 0 -0.487936000
D/UDP-TIMING(12522): 2847 0 -0.496718000
D/UDP-TIMING(12522): 2848 0 -0.496207000
D/UDP-TIMING(12522): 2849 0 -0.491462000
D/UDP-TIMING(12522): 2850 0 -0.494651000
D/UDP-TIMING(12522): 2851 0 -0.495703000
D/UDP-TIMING(12522): 2852 0 -0.495811000
D/UDP-TIMING(12522): 2853 0 -0.496590000
D/UDP-TIMING(12522): 2854 0 -0.497752000
D/UDP-TIMING(12522): 2855 0 -0.495326000
D/UDP-TIMING(12522): 2856 0 -0.497056000
D/UDP-TIMING(12522): 2857 0 -0.497160000
D/UDP-TIMING(12522): 2858 0 -0.496714000
D/UDP-TIMING(12522): 2859 0 -0.491870000
D/UDP-TIMING(12522): 2860 0 -0.492067000
D/UDP-TIMING(12522): 2861 0 -0.496696000
D/UDP-TIMING(12522): 2862 0 -0.496351000
D/UDP-TIMING(12522): 2863 0 -0.496618000
D/UDP-TIMING(12522): 2864 0 -0.497275000
D/UDP-TIMING(12522): 2865 0 -0.495825000
D/UDP-TIMING(12522): 2866 0 -0.496956000
D/UDP-TIMING(12522): 2867 0 -0.496732000
D/UDP-TIMING(12522): 2868 0 -0.496271000
D/UDP-TIMING(12522): 2869 0 -0.494455000
D/UDP-TIMING(12522): 2870 0 -0.497248000
D/UDP-TIMING(12522): 2871 0 -0.495829000
D/UDP-TIMING(12522): 2872 0 -0.495941000
D/UDP-TIMING(12522): 2873 0 -0.496719000
D/UDP-TIMING(12522): 2874 0 -0.496488000
D/UDP-TIMING(12522): 2875 0 -0.496451000
D/UDP-TIMING(12522): 2876 0 -0.497220000
D/UDP-TIMING(12522): 2877 0 -0.497341000
D/UDP-TIMING(12522): 2878 0 -0.495883000
D/UDP-TIMING(12522): 2879 0 -0.493052000
D/UDP-TIMING(12522): 2880 0 -0.496822000
D/UDP-TIMING(12522): 2881 0 -0.495392000
D/UDP-TIMING(12522): 2882 0 -0.496602000
D/UDP-TIMING(12522): 2883 0 -0.496774000
D/UDP-TIMING(12522): 2884 0 -0.494790000
D/UDP-TIMING(12522): 2885 0 -0.495989000
D/UDP-TIMING(12522): 2886 0 -0.496267000
D/UDP-TIMING(12522): 2887 0 -0.493250000
D/UDP-TIMING(12522): 2888 0 -0.496441000
D/UDP-TIMING(12522): 2889 0 -0.494477000
D/UDP-TIMING(12522): 2890 0 -0.496207000
D/UDP-TIMING(12522): 2891 0 -0.497452000
D/UDP-TIMING(12522): 2892 0 -0.495855000
D/UDP-TIMING(12522): 2893 0 -0.496169000
D/UDP-TIMING(12522): 2894 0 -0.496250000
D/UDP-TIMING(12522): 2895 0 -0.496320000
D/UDP-TIMING(12522): 2896 0 -0.495625000
D/UDP-TIMING(12522): 2897 0 -0.494672000
D/UDP-TIMING(12522): 2898 0 -0.497235000
D/UDP-TIMING(12522): 2899 0 -0.489895000
D/UDP-TIMING(12522): 2900 0 -0.496075000
D/UDP-TIMING(12522): 2901 0 -0.496305000
D/UDP-TIMING(12522): 2902 0 -0.497003000
D/UDP-TIMING(12522): 2903 0 -0.494179000
D/UDP-TIMING(12522): 2904 0 -0.494473000
D/UDP-TIMING(12522): 2905 0 -0.497663000
D/UDP-TIMING(12522): 2906 0 -0.496691000
D/UDP-TIMING(12522): 2907 0 -0.495953000
D/UDP-TIMING(12522): 2908 0 -0.496393000
D/UDP-TIMING(12522): 2909 0 -0.494542000
D/UDP-TIMING(12522): 2910 0 -0.497333000
D/UDP-TIMING(12522): 2911 0 -0.495901000
D/UDP-TIMING(12522): 2912 0 -0.496699000
D/UDP-TIMING(12522): 2913 0 -0.496342000
D/UDP-TIMING(12522): 2914 0 -0.497020000
D/UDP-TIMING(12522): 2915 0 -0.495569000
D/UDP-TIMING(12522): 2916 0 -0.495796000
D/UDP-TIMING(12522): 2917 0 -0.495563000
D/UDP-TIMING(12522): 2918 0 -0.495122000
D/UDP-TIMING(12522): 2919 0 -0.496339000
D/UDP-TIMING(12522): 2920 0 -0.497114000
D/UDP-TIMING(12522): 2921 0 -0.496703000
D/UDP-TIMING(12522): 2922 0 -0.495870000
D/UDP-TIMING(12522): 2923 0 -0.496678000
D/UDP-TIMING(12522): 2924 0 -0.496051000
D/UDP-TIMING(12522): 2925 0 -0.496401000
D/UDP-TIMING(12522): 2926 0 -0.496109000
D/UDP-TIMING(12522): 2927 0 -0.497322000
D/UDP-TIMING(12522): 2928 0 -0.495824000
D/UDP-TIMING(12522): 2929 0 -0.497017000
D/UDP-TIMING(12522): 2930 0 -0.496149000
D/UDP-TIMING(12522): 2931 0 -0.496379000
D/UDP-TIMING(12522): 2932 0 -0.496564000
D/UDP-TIMING(12522): 2933 0 -0.495716000
D/UDP-TIMING(12522): 2934 0 -0.496027000
D/UDP-TIMING(12522): 2935 0 -0.496074000
D/UDP-TIMING(12522): 2936 0 -0.496236000
D/UDP-TIMING(12522): 2937 0 -0.496959000
D/UDP-TIMING(12522): 2938 0 -0.496536000
D/UDP-TIMING(12522): 2939 0 -0.496338000
D/UDP-TIMING(12522): 2940 0 -0.496508000
D/UDP-TIMING(12522): 2941 0 -0.496054000
D/UDP-TIMING(12522): 2942 0 -0.496228000
D/UDP-TIMING(12522): 2943 0 -0.495388000
D/UDP-TIMING(12522): 2944 0 -0.489178000
D/UDP-TIMING(12522): 2945 0 -0.497219000
D/UDP-TIMING(12522): 2946 0 -0.496946000
D/UDP-TIMING(12522): 2947 0 -0.496056000
D/UDP-TIMING(12522): 2948 0 -0.489746000
D/UDP-TIMING(12522): 2949 0 -0.496230000
D/UDP-TIMING(12522): 2950 0 -0.497105000
D/UDP-TIMING(12522): 2951 0 -0.495694000
D/UDP-TIMING(12522): 2952 0 -0.496119000
D/UDP-TIMING(12522): 2953 0 -0.496906000
D/UDP-TIMING(12522): 2954 0 -0.496673000
D/UDP-TIMING(12522): 2955 0 -0.496141000
D/UDP-TIMING(12522): 2956 0 -0.496451000
D/UDP-TIMING(12522): 2957 0 -0.495604000
D/UDP-TIMING(12522): 2958 0 -0.492801000
D/UDP-TIMING(12522): 2959 0 -0.497199000
D/UDP-TIMING(12522): 2960 0 -0.496663000
D/UDP-TIMING(12522): 2961 0 -0.496831000
D/UDP-TIMING(12522): 2962 0 -0.494353000
D/UDP-TIMING(12522): 2963 0 -0.497146000
D/UDP-TIMING(12522): 2964 0 -0.496887000
D/UDP-TIMING(12522): 2965 0 -0.495887000
D/UDP-TIMING(12522): 2966 0 -0.496654000
D/UDP-TIMING(12522): 2967 0 -0.496069000
D/UDP-TIMING(12522): 2968 0 -0.491311000
D/UDP-TIMING(12522): 2969 0 -0.496514000
D/UDP-TIMING(12522): 2970 0 -0.497198000
D/UDP-TIMING(12522): 2971 0 -0.496817000
D/UDP-TIMING(12522): 2972 0 -0.496009000
D/UDP-TIMING(12522): 2973 0 -0.496783000
D/UDP-TIMING(12522): 2974 0 -0.496451000
D/UDP-TIMING(12522): 2975 0 -0.496624000
D/UDP-TIMING(12522): 2976 0 -0.497229000
D/UDP-TIMING(12522): 2977 0 -0.497341000
D/UDP-TIMING(12522): 2978 0 -0.495831000
D/UDP-TIMING(12522): 2979 0 -0.495085000
D/UDP-TIMING(12522): 2980 0 -0.496684000
D/UDP-TIMING(12522): 2981 0 -0.496185000
D/UDP-TIMING(12522): 2982 0 -0.496445000
D/UDP-TIMING(12522): 2983 0 -0.497041000
D/UDP-TIMING(12522): 2984 0 -0.494558000
D/UDP-TIMING(12522): 2985 0 -0.496540000
D/UDP-TIMING(12522): 2986 0 -0.495993000
D/UDP-TIMING(12522): 2987 0 -0.497543000
D/UDP-TIMING(12522): 2988 0 -0.494650000
D/UDP-TIMING(12522): 2989 0 -0.496555000
D/UDP-TIMING(12522): 2990 0 -0.496881000
D/UDP-TIMING(12522): 2991 0 -0.495398000
D/UDP-TIMING(12522): 2992 0 -0.496638000
D/UDP-TIMING(12522): 2993 0 -0.494582000
D/UDP-TIMING(12522): 2994 0 -0.495819000
D/UDP-TIMING(12522): 2995 0 -0.496011000
D/UDP-TIMING(12522): 2996 0 -0.496716000
D/UDP-TIMING(12522): 2997 0 -0.496868000
D/UDP-TIMING(12522): 2998 0 -0.496412000
D/UDP-TIMING(12522): 2999 0 -0.496611000
D/UDP-TIMING(12522): 3000 0 -0.494734000
D/UDP-TIMING(12522): 3001 0 -0.495788000
D/UDP-TIMING(12522): 3002 0 -0.496263000
D/UDP-TIMING(12522): 3003 0 -0.487308000
D/UDP-TIMING(12522): 3004 0 -0.495512000
D/UDP-TIMING(12522): 3005 0 -0.496094000
D/UDP-TIMING(12522): 3006 0 -0.496875000
D/UDP-TIMING(12522): 3007 0 -0.495555000
D/UDP-TIMING(12522): 3008 0 -0.495110000
D/UDP-TIMING(12522): 3009 0 -0.497873000
D/UDP-TIMING(12522): 3010 0 -0.487451000
D/UDP-TIMING(12522): 3011 0 -0.496291000
D/UDP-TIMING(12522): 3012 0 -0.495514000
D/UDP-TIMING(12522): 3013 0 -0.496057000
D/UDP-TIMING(12522): 3014 0 -0.496072000
D/UDP-TIMING(12522): 3015 0 -0.496277000
D/UDP-TIMING(12522): 3016 0 -0.496267000
D/UDP-TIMING(12522): 3017 0 -0.497272000
D/UDP-TIMING(12522): 3018 0 -0.487691000
D/UDP-TIMING(12522): 3019 0 -0.487892000
D/UDP-TIMING(12522): 3020 0 -0.496696000
D/UDP-TIMING(12522): 3021 0 -0.496989000
D/UDP-TIMING(12522): 3022 0 -0.495976000
D/UDP-TIMING(12522): 3023 0 -0.495648000
D/UDP-TIMING(12522): 3024 0 -0.496396000
D/UDP-TIMING(12522): 3025 0 -0.496826000
D/UDP-TIMING(12522): 3026 0 -0.496969000
D/UDP-TIMING(12522): 3027 0 -0.496663000
D/UDP-TIMING(12522): 3028 0 -0.496201000
D/UDP-TIMING(12522): 3029 0 -0.496344000
D/UDP-TIMING(12522): 3030 0 -0.496577000
D/UDP-TIMING(12522): 3031 0 -0.496563000
D/UDP-TIMING(12522): 3032 0 -0.494686000
D/UDP-TIMING(12522): 3033 0 -0.496416000
D/UDP-TIMING(12522): 3034 0 -0.488529000
D/UDP-TIMING(12522): 3035 0 -0.496025000
D/UDP-TIMING(12522): 3036 0 -0.496540000
D/UDP-TIMING(12522): 3037 0 -0.495217000
D/UDP-TIMING(12522): 3038 0 -0.497035000
D/UDP-TIMING(12522): 3039 0 -0.495831000
D/UDP-TIMING(12522): 3040 0 -0.497255000
D/UDP-TIMING(12522): 3041 0 -0.496514000
D/UDP-TIMING(12522): 3042 0 -0.496902000
D/UDP-TIMING(12522): 3043 0 -0.496040000
D/UDP-TIMING(12522): 3044 0 -0.496769000
D/UDP-TIMING(12522): 3045 0 -0.496249000
D/UDP-TIMING(12522): 3046 0 -0.496993000
D/UDP-TIMING(12522): 3047 0 -0.496491000
D/UDP-TIMING(12522): 3048 0 -0.495620000
D/UDP-TIMING(12522): 3049 0 -0.495734000
D/UDP-TIMING(12522): 3050 0 -0.496848000
D/UDP-TIMING(12522): 3051 0 -0.495914000
D/UDP-TIMING(12522): 3052 0 -0.495960000
D/UDP-TIMING(12522): 3053 0 -0.495211000
D/UDP-TIMING(12522): 3054 0 -0.496910000
D/UDP-TIMING(12522): 3055 0 -0.495435000
D/UDP-TIMING(12522): 3056 0 -0.494521000
D/UDP-TIMING(12522): 3057 0 -0.497248000
D/UDP-TIMING(12522): 3058 0 -0.489361000
D/UDP-TIMING(12522): 3059 0 -0.495883000
D/UDP-TIMING(12522): 3060 0 -0.497738000
D/UDP-TIMING(12522): 3061 0 -0.497842000
D/UDP-TIMING(12522): 3062 0 -0.496204000
D/UDP-TIMING(12522): 3063 0 -0.496340000
D/UDP-TIMING(12522): 3064 0 -0.497055000
D/UDP-TIMING(12522): 3065 0 -0.496530000
D/UDP-TIMING(12522): 3066 0 -0.496663000
D/UDP-TIMING(12522): 3067 0 -0.490763000
D/UDP-TIMING(12522): 3068 0 -0.497620000
D/UDP-TIMING(12522): 3069 0 -0.496024000
D/UDP-TIMING(12522): 3070 0 -0.496134000
D/UDP-TIMING(12522): 3071 0 -0.496908000
D/UDP-TIMING(12522): 3072 0 -0.488468000
D/UDP-TIMING(12522): 3073 0 -0.496663000
D/UDP-TIMING(12522): 3074 0 -0.496827000
D/UDP-TIMING(12522): 3075 0 -0.495952000
D/UDP-TIMING(12522): 3076 0 -0.496095000
D/UDP-TIMING(12522): 3077 0 -0.492644000
D/UDP-TIMING(12522): 3078 0 -0.496624000
D/UDP-TIMING(12522): 3079 0 -0.495603000
D/UDP-TIMING(12522): 3080 0 -0.496839000
D/UDP-TIMING(12522): 3081 0 -0.487979000
D/UDP-TIMING(12522): 3082 0 -0.488056000
D/UDP-TIMING(12522): 3083 0 -0.496250000
D/UDP-TIMING(12522): 3084 0 -0.496055000
D/UDP-TIMING(12522): 3085 0 -0.497131000
D/UDP-TIMING(12522): 3086 0 -0.496710000
D/UDP-TIMING(12522): 3087 0 -0.490455000
D/UDP-TIMING(12522): 3088 0 -0.496788000
D/UDP-TIMING(12522): 3089 0 -0.496212000
D/UDP-TIMING(12522): 3090 0 -0.496931000
D/UDP-TIMING(12522): 3091 0 -0.495547000
D/UDP-TIMING(12522): 3092 0 -0.495684000
D/UDP-TIMING(12522): 3093 0 -0.495881000
D/UDP-TIMING(12522): 3094 0 -0.496770000
D/UDP-TIMING(12522): 3095 0 -0.485018000
D/UDP-TIMING(12522): 3096 0 -0.481364000
D/UDP-TIMING(12522): 3097 0 -0.491286000
D/UDP-TIMING(12522): 3098 0 -0.488976000
D/UDP-TIMING(12522): 3099 0 -0.496897000
D/UDP-TIMING(12522): 3100 0 -0.495019000
D/UDP-TIMING(12522): 3101 0 -0.496869000
D/UDP-TIMING(12522): 3102 0 -0.494291000
D/UDP-TIMING(12522): 3103 0 -0.496076000
D/UDP-TIMING(12522): 3104 0 -0.496945000
D/UDP-TIMING(12522): 3105 0 -0.496889000
D/UDP-TIMING(12522): 3106 0 -0.496620000
D/UDP-TIMING(12522): 3107 0 -0.492159000
D/UDP-TIMING(12522): 3108 0 -0.497089000
D/UDP-TIMING(12522): 3109 0 -0.497136000
D/UDP-TIMING(12522): 3110 0 -0.496638000
D/UDP-TIMING(12522): 3111 0 -0.485889000
D/UDP-TIMING(12522): 3112 0 -0.484223000
D/UDP-TIMING(12522): 3113 0 -0.494307000
D/UDP-TIMING(12522): 3114 0 -0.496063000
D/UDP-TIMING(12522): 3115 0 -0.496203000
D/UDP-TIMING(12522): 3116 0 -0.495740000
D/UDP-TIMING(12522): 3117 0 -0.492522000
D/UDP-TIMING(12522): 3118 0 -0.495826000
D/UDP-TIMING(12522): 3119 0 -0.496275000
D/UDP-TIMING(12522): 3120 0 -0.495463000
D/UDP-TIMING(12522): 3121 0 -0.495630000
D/UDP-TIMING(12522): 3122 0 -0.496806000
D/UDP-TIMING(12522): 3123 0 -0.496609000
D/UDP-TIMING(12522): 3124 0 -0.496783000
D/UDP-TIMING(12522): 3125 0 -0.496570000
D/UDP-TIMING(12522): 3126 0 -0.497198000
D/UDP-TIMING(12522): 3127 0 -0.491619000
D/UDP-TIMING(12522): 3128 0 -0.496384000
D/UDP-TIMING(12522): 3129 0 -0.496569000
D/UDP-TIMING(12522): 3130 0 -0.496063000
D/UDP-TIMING(12522): 3131 0 -0.496829000
D/UDP-TIMING(12522): 3132 0 -0.496420000
D/UDP-TIMING(12522): 3133 0 -0.495579000
D/UDP-TIMING(12522): 3134 0 -0.483751000
D/UDP-TIMING(12522): 3135 0 -0.493699000
D/UDP-TIMING(12522): 3136 0 -0.489054000
D/UDP-TIMING(12522): 3137 0 -0.496982000
D/UDP-TIMING(12522): 3138 0 -0.495532000
D/UDP-TIMING(12522): 3139 0 -0.495726000
D/UDP-TIMING(12522): 3140 0 -0.495773000
D/UDP-TIMING(12522): 3141 0 -0.497621000
D/UDP-TIMING(12522): 3142 0 -0.496050000
D/UDP-TIMING(12522): 3143 0 -0.495361000
D/UDP-TIMING(12522): 3144 0 -0.497141000
D/UDP-TIMING(12522): 3145 0 -0.497285000
D/UDP-TIMING(12522): 3146 0 -0.495702000
D/UDP-TIMING(12522): 3147 0 -0.496632000
D/UDP-TIMING(12522): 3148 0 -0.495210000
D/UDP-TIMING(12522): 3149 0 -0.496478000
D/UDP-TIMING(12522): 3150 0 -0.497156000
D/UDP-TIMING(12522): 3151 0 -0.497294000
D/UDP-TIMING(12522): 3152 0 -0.496916000
D/UDP-TIMING(12522): 3153 0 -0.496690000
D/UDP-TIMING(12522): 3154 0 -0.495749000
D/UDP-TIMING(12522): 3155 0 -0.496289000
D/UDP-TIMING(12522): 3156 0 -0.489543000
D/UDP-TIMING(12522): 3157 0 -0.496840000
D/UDP-TIMING(12522): 3158 0 -0.495747000
D/UDP-TIMING(12522): 3159 0 -0.495898000
D/UDP-TIMING(12522): 3160 0 -0.496342000
D/UDP-TIMING(12522): 3161 0 -0.496991000
D/UDP-TIMING(12522): 3162 0 -0.496461000
D/UDP-TIMING(12522): 3163 0 -0.495745000
D/UDP-TIMING(12522): 3164 0 -0.495718000
D/UDP-TIMING(12522): 3165 0 -0.495968000
D/UDP-TIMING(12522): 3166 0 -0.492617000
D/UDP-TIMING(12522): 3167 0 -0.496681000
D/UDP-TIMING(12522): 3168 0 -0.494592000
D/UDP-TIMING(12522): 3169 0 -0.496620000
D/UDP-TIMING(12522): 3170 0 -0.496818000
D/UDP-TIMING(12522): 3171 0 -0.497696000
D/UDP-TIMING(12522): 3172 0 -0.494231000
D/UDP-TIMING(12522): 3173 0 -0.492915000
D/UDP-TIMING(12522): 3174 0 -0.496940000
D/UDP-TIMING(12522): 3175 0 -0.497191000
D/UDP-TIMING(12522): 3176 0 -0.494741000
D/UDP-TIMING(12522): 3177 0 -0.497494000
D/UDP-TIMING(12522): 3178 0 -0.496595000
D/UDP-TIMING(12522): 3179 0 -0.496189000
D/UDP-TIMING(12522): 3180 0 -0.496845000
D/UDP-TIMING(12522): 3181 0 -0.488930000
D/UDP-TIMING(12522): 3182 0 -0.496606000
D/UDP-TIMING(12522): 3183 0 -0.495712000
D/UDP-TIMING(12522): 3184 0 -0.496587000
D/UDP-TIMING(12522): 3185 0 -0.496665000
D/UDP-TIMING(12522): 3186 0 -0.494098000
D/UDP-TIMING(12522): 3187 0 -0.496002000
D/UDP-TIMING(12522): 3188 0 -0.495558000
D/UDP-TIMING(12522): 3189 0 -0.496610000
D/UDP-TIMING(12522): 3190 0 -0.495789000
D/UDP-TIMING(12522): 3191 0 -0.496047000
D/UDP-TIMING(12522): 3192 0 -0.497331000
D/UDP-TIMING(12522): 3193 0 -0.496361000
D/UDP-TIMING(12522): 3194 0 -0.495765000
D/UDP-TIMING(12522): 3195 0 -0.496794000
D/UDP-TIMING(12522): 3196 0 -0.495854000
D/UDP-TIMING(12522): 3197 0 -0.496643000
D/UDP-TIMING(12522): 3198 0 -0.487920000
D/UDP-TIMING(12522): 3199 0 -0.495382000
D/UDP-TIMING(12522): 3200 0 -0.495307000
D/UDP-TIMING(12522): 3201 0 -0.496397000
D/UDP-TIMING(12522): 3202 0 -0.497081000
D/UDP-TIMING(12522): 3203 0 -0.494902000
D/UDP-TIMING(12522): 3204 0 -0.497073000
D/UDP-TIMING(12522): 3205 0 -0.497101000
D/UDP-TIMING(12522): 3206 0 -0.488375000
D/UDP-TIMING(12522): 3207 0 -0.488544000
D/UDP-TIMING(12522): 3208 0 -0.496008000
D/UDP-TIMING(12522): 3209 0 -0.496182000
D/UDP-TIMING(12522): 3210 0 -0.496907000
D/UDP-TIMING(12522): 3211 0 -0.491091000
D/UDP-TIMING(12522): 3212 0 -0.490650000
D/UDP-TIMING(12522): 3213 0 -0.487816000
D/UDP-TIMING(12522): 3214 0 -0.487090000
D/UDP-TIMING(12522): 3215 0 -0.495890000
D/UDP-TIMING(12522): 3216 0 -0.496446000
D/UDP-TIMING(12522): 3217 0 -0.497048000
D/UDP-TIMING(12522): 3218 0 -0.495709000
D/UDP-TIMING(12522): 3219 0 -0.495896000
D/UDP-TIMING(12522): 3220 0 -0.495031000
D/UDP-TIMING(12522): 3221 0 -0.496765000
D/UDP-TIMING(12522): 3222 0 -0.496013000
D/UDP-TIMING(12522): 3223 0 -0.496557000
D/UDP-TIMING(12522): 3224 0 -0.497314000
D/UDP-TIMING(12522): 3225 0 -0.480666000
D/UDP-TIMING(12522): 3226 0 -0.490635000
D/UDP-TIMING(12522): 3227 0 -0.496797000
D/UDP-TIMING(12522): 3228 0 -0.496361000
D/UDP-TIMING(12522): 3229 0 -0.496473000
D/UDP-TIMING(12522): 3230 0 -0.497240000
D/UDP-TIMING(12522): 3231 0 -0.495690000
D/UDP-TIMING(12522): 3232 0 -0.496972000
D/UDP-TIMING(12522): 3233 0 -0.493959000
D/UDP-TIMING(12522): 3234 0 -0.496021000
D/UDP-TIMING(12522): 3235 0 -0.496368000
D/UDP-TIMING(12522): 3236 0 -0.494502000
D/UDP-TIMING(12522): 3237 0 -0.494671000
D/UDP-TIMING(12522): 3238 0 -0.497185000
D/UDP-TIMING(12522): 3239 0 -0.487867000
D/UDP-TIMING(12522): 3240 0 -0.496739000
D/UDP-TIMING(12522): 3241 0 -0.491136000
D/UDP-TIMING(12522): 3242 0 -0.495750000
D/UDP-TIMING(12522): 3243 0 -0.496461000
D/UDP-TIMING(12522): 3244 0 -0.495565000
D/UDP-TIMING(12522): 3245 0 -0.496819000
D/UDP-TIMING(12522): 3246 0 -0.496891000
D/UDP-TIMING(12522): 3247 0 -0.496691000
D/UDP-TIMING(12522): 3248 0 -0.496860000
